,date,time,Flare Flag,1-7 GHz,7-13 GHz,13-18 GHz,Mean,Sigma,Threshold,Count
17,2024-04-03,21:30:40.479000,213040.479,20662.0684,4942.0918,2729.76318,1590.44873,1146.99927,5031.44629,16.0
18,2024-04-03,21:30:41.586000,213041.586,20892.5312,5069.06299,2630.87866,1651.65051,1138.8844,5068.30371,17.0
19,2024-04-03,21:30:42.154000,213042.154,19641.2949,5010.03857,2704.54199,1710.14453,1132.40796,5107.36816,18.0
20,2024-04-03,21:30:43.208000,213043.208,20749.4746,4968.85303,2661.09863,1760.1947,1121.91882,5125.95117,19.0
21,2024-04-03,21:30:44.264000,213044.264,23371.7891,5066.43262,2742.00024,1809.28491,1113.84546,5150.82129,20.0
22,2024-04-03,21:30:45.318000,213045.318,27602.2246,4966.20508,2619.6687,1847.87463,1099.95068,5147.72656,21.0
23,2024-04-03,21:30:46.379000,213046.379,21231.5137,4944.00781,2720.65918,1887.54675,1089.45056,5155.89844,22.0
24,2024-04-03,21:30:47.426000,213047.426,22023.3828,4968.65381,2622.6123,1919.5061,1075.38123,5145.64941,23.0
25,2024-04-03,21:30:48.487000,213048.487,23331.4531,5140.9248,2712.26587,1952.53772,1064.11987,5144.89746,24.0
26,2024-04-03,21:30:49.554000,213049.554,20654.9727,4973.96924,2627.58643,1979.53967,1050.427,5130.8208,25.0
27,2024-04-03,21:30:50.165000,213050.165,19840.9258,4977.49219,2708.0415,2007.55908,1039.073,5124.77832,26.0
28,2024-04-03,21:30:51.166000,213051.166,18987.3008,4967.77832,2632.02441,2030.68738,1025.95813,5108.56201,27.0
29,2024-04-03,21:30:52.220000,213052.22,19614.5059,4960.41748,2699.2854,2054.56592,1014.67749,5098.59863,28.0
30,2024-04-03,21:30:53.275000,213053.275,21409.6055,4973.53418,2629.90381,2074.40503,1002.10553,5080.72168,29.0
31,2024-04-03,21:30:54.318000,213054.318,21152.2539,4982.65527,2725.92285,2096.12231,991.834534,5071.62598,30.0
32,2024-04-03,21:30:55.424000,213055.424,21860.3887,4994.18799,2624.34692,2113.16187,979.768127,5052.46631,31.0
33,2024-04-03,21:30:56.481000,213056.481,20682.5781,4939.94922,2711.21533,2131.85107,969.616638,5040.70117,32.0
34,2024-04-03,21:30:57.532000,213057.532,21788.0352,4948.46729,2618.98389,2146.61279,958.105713,5020.92969,33.0
35,2024-04-03,21:30:58.586000,213058.586,20181.0508,4966.57031,2683.69482,2162.40918,947.963196,5006.29883,34.0
36,2024-04-03,21:30:59.154000,213059.154,20882.0898,4944.14404,2612.94189,2175.28174,937.018066,4986.33594,35.0
37,2024-04-03,21:31:00.208000,213100.208,19896.1562,4995.87744,2718.10474,2190.36011,927.955933,4974.22754,36.0
38,2024-04-03,21:31:01.264000,213101.264,19856.9609,5026.44287,2617.58936,2201.90674,917.668762,4954.91309,37.0
39,2024-04-03,21:31:02.317000,213102.317,19959.0195,5017.34326,2742.00098,2216.11963,909.413818,4944.36133,38.0
40,2024-04-03,21:31:03.370000,213103.37,19745.1113,5008.88135,2592.37598,2225.76733,899.388306,4923.93262,39.0
41,2024-04-03,21:31:04.424000,213104.424,22160.9297,5002.71436,2733.65381,2238.46436,891.407654,4912.6875,40.0
42,2024-04-03,21:31:05.480000,213105.48,21333.6035,4990.72949,2619.56104,2247.75952,882.203857,4894.37109,41.0
43,2024-04-03,21:31:06.585000,213106.585,21195.9531,4978.91553,2749.49341,2259.70557,874.811523,4884.14014,42.0
44,2024-04-03,21:31:07.154000,213107.154,21914.5879,5028.64893,2587.80933,2267.33594,865.780762,4864.67822,43.0
45,2024-04-03,21:31:08.533000,213108.533,19628.7598,4979.99316,2736.95801,2278.00928,858.578125,4853.74365,44.0
46,2024-04-03,21:31:09.263000,213109.263,20210.5293,5028.72266,2591.10913,2284.96704,850.047913,4835.11084,45.0
47,2024-04-03,21:31:10.370000,213110.37,22388.0801,4975.39111,2743.59961,2294.93726,843.265808,4824.73438,46.0
48,2024-04-03,21:31:11.424000,213111.424,21504.8145,5017.43213,2600.49731,2301.43872,835.239319,4807.15674,47.0
49,2024-04-03,21:31:14.154000,213114.154,20158.8574,4973.96582,2765.79077,2311.11255,829.020264,4798.17334,48.0
50,2024-04-03,21:31:14.223000,213114.223,22065.6035,4963.8374,2601.22998,2317.0332,821.38562,4781.18994,49.0
51,2024-04-03,21:31:14.615000,213114.615,28114.5117,4904.86914,2743.83496,2325.56934,815.198486,4771.16504,50.0
52,2024-04-03,21:31:15.154000,213115.154,20907.0449,5033.91162,2614.23535,2331.22949,808.017029,4755.28027,51.0
53,2024-04-03,21:31:16.208000,213116.208,18958.1855,4971.06689,2766.5354,2339.60083,802.330322,4746.5918,52.0
54,2024-04-03,21:31:17.263000,213117.263,24363.1797,4979.20605,2605.20117,2344.61206,795.415344,4730.8584,53.0
55,2024-04-03,21:31:18.317000,213118.317,19413.8711,4942.73145,2742.75684,2351.98535,789.735657,4721.19238,54.0
56,2024-04-03,21:31:19.370000,213119.37,31587.2891,4958.55811,2561.34351,2355.79175,782.898682,4704.48779,55.0
57,2024-04-03,21:31:20.425000,213120.425,23565.4492,4956.66797,2705.53174,2362.03711,777.155273,4693.50293,56.0
58,2024-04-03,21:31:21.479000,213121.479,31669.9023,5161.49463,2563.07373,2365.56421,770.644958,4677.49902,57.0
59,2024-04-03,21:31:22.540000,213122.54,32046.623,5016.44922,2734.37964,2371.92285,765.389221,4668.09082,58.0
60,2024-04-03,21:31:23.155000,213123.155,30350.6289,5044.78076,2568.52734,2375.25537,759.19342,4652.83594,59.0
61,2024-04-03,21:31:24.170000,213124.17,32205.0781,5015.3916,2712.18457,2380.87085,753.987671,4642.83398,60.0
62,2024-04-03,21:31:25.209000,213125.209,35888.9141,4992.91797,2552.09961,2383.67773,748.0,4627.67773,61.0
63,2024-04-03,21:31:26.295000,213126.295,30789.6934,4994.03711,2697.90527,2388.74585,742.916565,4617.49561,62.0
64,2024-04-03,21:31:27.320000,213127.32,32658.4082,5007.14893,2552.96631,2391.35278,737.190125,4602.92285,63.0
65,2024-04-03,21:31:28.374000,213128.374,31325.0508,4987.21631,2716.19312,2396.42822,732.443115,4593.75781,64.0
66,2024-04-03,21:31:29.440000,213129.44,36359.9023,5292.55615,2644.40356,2400.24316,727.349304,4582.29102,65.0
67,2024-04-03,21:31:30.544000,213130.544,41058.957,5390.38086,2802.48926,2406.33789,723.428406,4576.62305,66.0
68,2024-04-03,21:31:31.597000,213131.597,41644.168,5473.81396,2668.01831,2410.24341,718.639099,4566.16064,67.0
69,2024-04-03,21:31:32.162000,213132.162,42476.1094,5453.27686,2787.39575,2415.78979,714.720642,4559.95166,68.0
70,2024-04-03,21:31:33.208000,213133.208,40856.543,5463.31641,2649.51245,2419.177,710.003784,4549.18848,69.0
71,2024-04-03,21:31:34.263000,213134.263,39276.0742,5433.25635,2769.85742,2424.18677,706.084839,4542.44141,70.0
72,2024-04-03,21:31:35.316000,213135.316,40185.2617,5440.7832,2702.51318,2428.10693,701.800781,4533.50928,71.0
73,2024-04-03,21:31:36.369000,213136.369,45257.3594,5442.01611,2772.75684,2432.89355,698.024597,4526.96729,72.0
74,2024-04-03,21:31:37.424000,213137.424,43749.2188,5463.60986,2669.36523,2436.13281,693.713013,4517.27197,73.0
75,2024-04-03,21:31:38.479000,213138.479,38902.4336,5745.97217,2869.41382,2441.98804,690.783447,4514.33838,74.0
76,2024-04-03,21:31:39.532000,213139.532,46893.7383,6832.26416,2856.99707,2447.52148,687.771484,4510.83594,75.0
77,2024-04-03,21:31:40.641000,213140.641,46496.0664,6848.39795,2995.97314,2454.73779,686.062073,4512.92383,76.0
78,2024-04-03,21:31:41.154000,213141.154,45113.1172,6831.41699,2833.57495,2459.65796,682.898804,4508.35449,77.0
79,2024-04-03,21:31:42.208000,213142.208,44537.9922,6821.72314,2983.00928,2466.36768,681.032654,4509.46582,78.0
80,2024-04-03,21:31:43.263000,213143.263,46727.6328,6881.51855,2838.7168,2471.08081,677.948975,4504.92773,79.0
81,2024-04-03,21:31:44.317000,213144.317,45209.7188,6844.80078,2441.81055,2470.71509,673.651978,4491.6709,80.0
82,2024-04-03,21:31:45.370000,213145.37,45103.6719,6818.68359,2854.23853,2475.44995,670.783142,4487.79932,81.0
83,2024-04-03,21:31:46.479000,213146.479,44208.3359,6830.28467,2974.66821,2481.53784,668.905884,4488.25537,82.0
84,2024-04-03,21:31:47.532000,213147.532,44428.8242,6845.13379,2850.1228,2485.97876,666.043884,4484.11035,83.0
85,2024-04-03,21:31:48.586000,213148.586,46415.0742,7496.46436,3239.37085,2494.94775,667.102905,4496.25635,84.0
86,2024-04-03,21:31:49.153000,213149.153,49640.6133,7990.53613,3162.23584,2502.7981,667.05896,4503.9751,85.0
87,2024-04-03,21:31:50.154000,213150.154,46591.2461,7983.7876,3229.52515,2511.24854,667.737732,4514.46191,86.0
88,2024-04-03,21:31:51.208000,213151.208,46318.8672,7929.36084,3134.25464,2518.40942,667.195984,4519.99707,87.0
89,2024-04-03,21:31:52.316000,213152.316,47892.7617,8020.79297,3234.30029,2526.54468,667.724792,4529.71875,88.0
90,2024-04-03,21:31:53.370000,213153.37,49278.2969,8303.20703,3126.06641,2533.28076,666.955078,4534.146,89.0
91,2024-04-03,21:31:54.424000,213154.424,47489.6953,8687.64258,3285.48535,2541.63843,667.921265,4545.40234,90.0
92,2024-04-03,21:31:55.479000,213155.479,46487.3477,9192.1123,3133.22119,2548.1394,667.088928,4549.40625,91.0
93,2024-04-03,21:31:56.532000,213156.532,46405.5312,8163.67139,3244.51782,2555.70874,667.374451,4557.83203,92.0
94,2024-04-03,21:31:57.586000,213157.586,48218.4922,7965.84033,3134.6062,2561.93335,666.446533,4561.27295,93.0
95,2024-04-03,21:31:58.154000,213158.154,66819.8672,8116.79834,3310.72827,2569.89941,667.337158,4571.91113,94.0
96,2024-04-03,21:31:59.208000,213159.208,46066.6797,8133.0874,3195.44214,2576.48413,666.873535,4577.10449,95.0
97,2024-04-03,21:32:00.263000,213200.263,47355.9219,8184.354,3323.7854,2584.26831,667.725769,4587.44531,96.0
98,2024-04-03,21:32:01.321000,213201.321,48892.5117,8198.3916,3199.20654,2590.60791,667.166626,4592.10791,97.0
99,2024-04-03,21:32:02.372000,213202.372,47289.4766,8144.74561,3307.95679,2597.92773,667.663452,4600.91797,98.0
100,2024-04-03,21:32:03.426000,213203.426,46610.6992,8181.75098,3233.30615,2604.3457,667.310669,4606.27783,99.0
101,2024-04-03,21:32:04.533000,213204.533,46957.6562,8099.66748,3320.66553,2611.50903,667.784302,4614.86182,100.0
102,2024-04-03,21:32:05.588000,213205.588,47134.2734,8133.56445,3188.89136,2617.22583,666.915527,4617.97266,101.0
103,2024-04-03,21:32:06.155000,213206.155,50597.7773,8140.19873,3323.91943,2624.15405,667.285217,4626.00977,102.0
104,2024-04-03,21:32:07.370000,213207.37,50524.9062,8107.73242,3208.81982,2629.83032,666.500854,4629.33301,103.0
105,2024-04-03,21:32:08.640000,213208.64,50983.6094,8183.92432,3330.27271,2636.56543,666.803772,4636.97656,104.0
106,2024-04-03,21:32:09.154000,213209.154,49169.4531,8633.00781,3214.63184,2642.0708,665.984497,4640.02441,105.0
107,2024-04-03,21:32:10.220000,213210.22,50116.6367,8190.10791,3336.50854,2648.62207,666.228699,4647.30811,106.0
108,2024-04-03,21:32:11.264000,213211.264,48911.375,8183.66309,3228.39209,2654.04053,665.443298,4650.37012,107.0
109,2024-04-03,21:32:12.328000,213212.328,48858.8906,8197.04102,3348.23633,2660.46851,665.685486,4657.5249,108.0
110,2024-04-03,21:32:13.382000,213213.382,48692.6562,8224.95703,3214.56934,2665.552,664.718506,4659.70752,109.0
111,2024-04-03,21:32:14.480000,213214.48,49047.6406,8210.42383,3308.75708,2671.39917,664.498962,4664.896,110.0
112,2024-04-03,21:32:15.544000,213215.544,47911.2734,8214.35059,3217.00098,2676.31445,663.495972,4666.80225,111.0
113,2024-04-03,21:32:16.586000,213216.586,46700.3398,8193.42578,3335.04736,2682.19604,663.427063,4672.47754,112.0
114,2024-04-03,21:32:17.155000,213217.155,47877.3086,8267.90527,3217.18774,2686.93066,662.372375,4674.04785,113.0
115,2024-04-03,21:32:18.154000,213218.154,49042.2188,8130.54102,3295.91943,2692.27246,661.897949,4677.96631,114.0
116,2024-04-03,21:32:19.263000,213219.263,46544.4453,8171.18359,3180.76709,2696.52026,660.560974,4678.20312,115.0
117,2024-04-03,21:32:20.317000,213220.317,47495.0625,8120.73926,3302.17041,2701.74146,660.081909,4681.9873,116.0
118,2024-04-03,21:32:21.370000,213221.37,49416.5312,8157.19043,3168.82275,2705.7334,658.64856,4681.6792,117.0
119,2024-04-03,21:32:24.153000,213224.153,47070.6562,8138.18896,3325.6145,2710.98682,658.304504,4685.90039,118.0
120,2024-04-03,21:32:24.221000,213224.221,48724.7578,8094.70947,3177.35376,2714.90576,656.902222,4685.6123,119.0
121,2024-04-03,21:32:24.561000,213224.561,50438.9688,8167.80566,3305.19312,2719.82471,656.352417,4688.88184,120.0
122,2024-04-03,21:32:25.586000,213225.586,48118.1562,7546.8457,3197.07397,2723.7688,655.050903,4688.92139,121.0
123,2024-04-03,21:32:26.154000,213226.154,48995.4727,8192.60547,3309.64282,2728.57129,654.490112,4692.0415,122.0
124,2024-04-03,21:32:27.208000,213227.208,50742.0273,8133.3374,3186.33252,2732.29297,653.107544,4691.61572,123.0
125,2024-04-03,21:32:28.641000,213228.641,50049.6562,7945.53564,3232.01758,2736.323,651.993713,4692.3042,124.0
126,2024-04-03,21:32:29.425000,213229.425,50273.9453,7945.68604,3133.71875,2739.5022,650.331543,4690.49707,125.0
127,2024-04-03,21:32:30.479000,213230.479,51048.1406,8049.87598,3209.76929,2743.23462,649.078003,4690.46875,126.0
128,2024-04-03,21:32:31.587000,213231.587,49195.8867,7952.18555,3106.61938,2746.09595,647.300415,4687.99707,127.0
129,2024-04-03,21:32:32.156000,213232.156,49194.3242,7989.08496,3216.13184,2749.76807,646.084045,4688.02051,128.0
130,2024-04-03,21:32:33.209000,213233.209,49049.9023,7993.76025,3109.55249,2752.55713,644.334534,4685.56055,129.0
131,2024-04-03,21:32:34.263000,213234.263,48693.7695,8057.70947,3244.51587,2756.34155,643.280334,4686.18262,130.0
132,2024-04-03,21:32:35.533000,213235.533,46860.8398,8599.17383,3136.4519,2759.24316,641.661316,4684.22705,131.0
133,2024-04-03,21:32:36.586000,213236.586,46786.918,8350.63086,3234.49438,2762.84351,640.5448,4684.47803,132.0
134,2024-04-03,21:32:37.155000,213237.155,46895.4727,8192.30273,3131.2959,2765.61377,638.913452,4682.354,133.0
135,2024-04-03,21:32:38.370000,213238.37,45384.3047,7383.44141,3038.97583,2767.65356,636.94574,4678.49072,134.0
136,2024-04-03,21:32:39.641000,213239.641,45224.5742,6909.49414,2883.21484,2768.50977,634.641785,4672.43506,135.0
137,2024-04-03,21:32:40.154000,213240.154,44618.0039,6937.81934,2990.35132,2770.14087,632.573608,4667.86182,136.0
138,2024-04-03,21:32:41.208000,213241.208,43832.6875,6951.48242,2867.83569,2770.854,630.298889,4661.75098,137.0
139,2024-04-03,21:32:42.263000,213242.263,44519.9961,6949.02686,2973.07544,2772.31934,628.230469,4657.01074,138.0
140,2024-04-03,21:32:43.317000,213243.317,46033.6523,6870.78809,2869.70874,2773.02002,626.004578,4651.03369,139.0
141,2024-04-03,21:32:44.424000,213244.424,45407.2852,6870.4541,2955.65991,2774.32446,623.940247,4646.14551,140.0
142,2024-04-03,21:32:45.480000,213245.48,44316.7695,6885.92578,2850.80908,2774.86694,621.740967,4640.08984,141.0
143,2024-04-03,21:32:46.534000,213246.534,52158.7109,6916.3584,2978.73389,2776.30249,619.76886,4635.60938,142.0
144,2024-04-03,21:32:47.588000,213247.588,45831.1211,6919.7959,2904.13135,2777.19653,617.67395,4630.21826,143.0
145,2024-04-03,21:32:48.155000,213248.155,44105.125,6277.93945,2851.72754,2777.71387,615.543213,4624.34375,144.0
146,2024-04-03,21:32:49.156000,213249.156,38808.4883,5579.44238,2679.81641,2777.03882,613.455811,4617.40625,145.0
147,2024-04-03,21:32:50.265000,213250.265,38889.918,5600.30908,2759.13452,2776.91602,611.338928,4610.93262,146.0
148,2024-04-03,21:32:51.313000,213251.313,40256.5938,5558.67871,2669.0105,2776.18188,609.30719,4604.10352,147.0
149,2024-04-03,21:32:52.586000,213252.586,42154.9961,5589.01367,2786.36792,2776.25073,607.23114,4597.94434,148.0
150,2024-04-03,21:32:53.154000,213253.154,43635.9141,5725.13477,2677.49707,2775.58813,605.229797,4591.27734,149.0
151,2024-04-03,21:32:54.748000,213254.748,40241.6367,5524.60059,2792.97705,2775.70386,603.198303,4585.29883,150.0
152,2024-04-03,21:32:55.317000,213255.317,42006.2305,5569.03369,2680.24243,2775.07178,601.233948,4578.77344,151.0
153,2024-04-03,21:32:56.532000,213256.532,39501.7109,5514.06055,2781.75317,2775.11572,599.239807,4572.83496,152.0
154,2024-04-03,21:32:57.155000,213257.155,39643.2539,5564.64111,2674.45435,2774.45801,597.320374,4566.41895,153.0
155,2024-04-03,21:32:58.166000,213258.166,38916.25,5361.21924,2751.12354,2774.3064,595.36792,4560.41016,154.0
156,2024-04-03,21:32:59.424000,213259.424,29916.1562,4955.0874,2582.31396,2773.06763,593.63269,4553.96582,155.0
157,2024-04-03,21:33:00.480000,213300.48,28696.1387,4880.1084,2663.16602,2772.36328,591.779541,4547.70215,156.0
158,2024-04-03,21:33:01.600000,213301.6,29474.1211,4937.80957,2530.59961,2770.82324,590.196167,4541.41162,157.0
159,2024-04-03,21:33:02.158000,213302.158,31893.3379,4910.7998,2672.87964,2770.20337,588.365479,4535.2998,158.0
160,2024-04-03,21:33:03.166000,213303.166,28449.4805,4925.76221,2552.7395,2768.83569,586.753357,4529.0957,159.0
161,2024-04-03,21:33:04.220000,213304.22,29891.9883,4901.34033,2630.72583,2767.97241,585.007812,4522.99609,160.0
162,2024-04-03,21:33:05.317000,213305.317,28714.5547,4921.24951,2593.0437,2766.88599,583.339355,4516.9043,161.0
163,2024-04-03,21:33:06.370000,213306.37,29215.9434,4961.27002,2670.63696,2766.29175,581.574158,4511.01416,162.0
164,2024-04-03,21:33:07.424000,213307.424,30565.1543,4910.22607,2557.54785,2765.01123,580.006653,4505.03125,163.0
165,2024-04-03,21:33:08.479000,213308.479,28359.9805,4899.71875,2661.37598,2764.37915,578.281799,4499.22461,164.0
166,2024-04-03,21:33:09.532000,213309.532,25257.8633,4864.68604,2549.11914,2763.07471,576.758972,4493.35156,165.0
167,2024-04-03,21:33:10.154000,213310.154,18743.1719,4774.81445,2681.86328,2762.58545,575.04364,4487.71631,166.0
168,2024-04-03,21:33:11.154000,213311.154,20242.6602,4755.04932,2507.04346,2761.05518,573.650513,4482.00684,167.0
169,2024-04-03,21:33:12.208000,213312.208,19076.1855,4785.98535,2634.12476,2760.29956,572.014832,4476.34375,168.0
170,2024-04-03,21:33:13.263000,213313.263,18624.0,4788.09814,2520.43311,2758.88037,570.607727,4470.70361,169.0
171,2024-04-03,21:33:14.317000,213314.317,19582.1562,4774.7832,2669.51196,2758.35449,568.958923,4465.23145,170.0
172,2024-04-03,21:33:15.370000,213315.37,18816.084,4837.31543,2535.3208,2757.05029,567.539185,4459.66797,171.0
173,2024-04-03,21:33:16.641000,213316.641,18042.8359,4807.75,2657.06616,2756.46899,565.928223,4454.25391,172.0
174,2024-04-03,21:33:17.208000,213317.208,17825.0215,4776.61182,2510.26367,2755.04565,564.592468,4448.82324,173.0
175,2024-04-03,21:33:18.263000,213318.263,19798.0898,4797.2627,2666.20776,2754.53516,562.997742,4443.52832,174.0
176,2024-04-03,21:33:19.317000,213319.317,20294.7383,4777.39697,2501.80249,2753.09106,561.702515,4438.19873,175.0
177,2024-04-03,21:33:20.370000,213320.37,17396.4336,4778.76416,2679.16699,2752.6709,560.124084,4433.04297,176.0
178,2024-04-03,21:33:21.425000,213321.425,18629.502,4761.85156,2525.23218,2751.38599,558.791565,4427.76074,177.0
179,2024-04-03,21:33:22.479000,213322.479,17604.6406,4769.39111,2661.604,2750.88159,557.252319,4422.63867,178.0
180,2024-04-03,21:33:23.532000,213323.532,19676.5762,4797.43018,2509.5271,2749.5332,555.977234,4417.46484,179.0
181,2024-04-03,21:33:24.154000,213324.154,21418.7324,4760.45264,2655.78857,2749.01221,554.467163,4412.41357,180.0
182,2024-04-03,21:33:25.154000,213325.154,45415.4023,4768.73926,2514.54272,2744.64233,553.188904,4404.20898,180.0
183,2024-04-03,21:33:26.208000,213326.208,18518.8711,4781.36182,2672.12305,2740.61963,551.053223,4393.7793,180.0
184,2024-04-03,21:33:27.263000,213327.263,22310.709,4793.95605,2521.28101,2736.51489,549.911377,4386.24902,180.0
185,2024-04-03,21:33:28.317000,213328.317,18412.0742,4772.20361,2655.06494,2747.14038,529.256653,4334.91016,180.0
186,2024-04-03,21:33:29.424000,213329.424,21790.2422,4744.94922,2551.25342,2757.18774,507.720947,4280.35059,180.0
187,2024-04-03,21:33:30.479000,213330.479,27243.7129,4746.15723,2726.81055,2768.20386,484.788025,4222.56787,180.0
188,2024-04-03,21:33:31.587000,213331.587,25235.7734,4716.26611,2580.58521,2778.40723,460.674652,4160.43115,180.0
189,2024-04-03,21:33:32.155000,213332.155,25860.0,4693.59326,2761.5979,2789.61841,434.699615,4093.71729,180.0
190,2024-04-03,21:33:33.208000,213333.208,26714.6016,4711.84912,2636.80151,2800.11377,407.049377,4021.26196,180.0
191,2024-04-03,21:33:34.268000,213334.268,22529.0566,4715.28809,2802.01782,2811.53174,376.836334,3942.04077,180.0
192,2024-04-03,21:33:35.317000,213335.317,24660.8691,4731.10986,2660.17554,2822.19238,343.619904,3853.05225,180.0
193,2024-04-03,21:33:36.370000,213336.37,26336.9922,4682.93018,2841.04688,2833.85303,306.217133,3752.50439,180.0
194,2024-04-03,21:33:37.425000,213337.425,23516.0117,4711.62061,2685.75024,2844.63867,263.406799,3634.85913,180.0
195,2024-04-03,21:33:38.481000,213338.481,26000.6582,4756.2998,2854.74292,2845.47266,263.197693,3635.06567,180.0
196,2024-04-03,21:33:39.533000,213339.533,27451.6035,4763.51758,2691.65942,2845.89038,262.891876,3634.56592,180.0
197,2024-04-03,21:33:40.155000,213340.155,27770.4863,4734.73975,2860.52197,2846.61694,262.749023,3634.86401,180.0
198,2024-04-03,21:33:41.155000,213341.155,26848.0098,4792.02686,2681.74609,2846.89941,262.543457,3634.52979,180.0
199,2024-04-03,21:33:42.214000,213342.214,28082.0449,4764.89111,2876.2417,2847.85327,262.333679,3634.85425,180.0
200,2024-04-03,21:33:43.266000,213343.266,30255.3633,4756.33057,2724.86401,2848.20752,262.125031,3634.58252,180.0
201,2024-04-03,21:33:44.320000,213344.32,29288.7754,4748.88672,2871.57788,2848.92749,262.006348,3634.94653,180.0
202,2024-04-03,21:33:45.372000,213345.372,30716.7285,4773.52002,2709.13916,2849.42456,261.654053,3634.38672,180.0
203,2024-04-03,21:33:46.433000,213346.433,28388.3145,4732.33057,2877.45483,2850.29541,261.487274,3634.75732,180.0
204,2024-04-03,21:33:47.536000,213347.536,26682.1055,4749.0791,2712.92847,2850.79712,261.134277,3634.19995,180.0
205,2024-04-03,21:33:48.590000,213348.59,26563.7637,4731.48633,2902.14893,2851.85229,260.952118,3634.7085,180.0
206,2024-04-03,21:33:49.157000,213349.157,31051.5996,4750.78271,2713.84961,2852.33154,260.617584,3634.18433,180.0
207,2024-04-03,21:33:50.157000,213350.157,27650.25,4733.36523,2883.13477,2853.3042,260.403473,3634.51465,180.0
208,2024-04-03,21:33:51.211000,213351.211,28633.1758,4752.97803,2721.2312,2853.7998,260.064117,3633.99219,180.0
209,2024-04-03,21:33:52.292000,213352.292,31220.0098,4753.02881,2896.14648,2854.89331,259.827515,3634.37598,180.0
210,2024-04-03,21:33:53.373000,213353.373,27696.2656,4746.34961,2719.32129,2855.39038,259.47641,3633.81958,180.0
211,2024-04-03,21:33:54.443000,213354.443,29449.709,4732.77783,2876.81787,2856.22852,259.299957,3634.12842,180.0
212,2024-04-03,21:33:55.493000,213355.493,30073.3926,4761.54492,2721.92261,2856.77075,258.913574,3633.51147,180.0
213,2024-04-03,21:33:56.546000,213356.546,26744.8613,4750.52393,2877.0415,2857.69189,258.688385,3633.75708,180.0
214,2024-04-03,21:33:57.601000,213357.601,26689.6758,4734.24805,2735.15552,2858.3374,258.231903,3633.0332,180.0
215,2024-04-03,21:33:58.158000,213358.158,28785.4727,4794.51709,2902.41724,2859.55249,257.92157,3633.31714,180.0
216,2024-04-03,21:33:59.211000,213359.211,29438.373,4769.57568,2638.27173,2859.69312,257.794006,3633.0752,180.0
217,2024-04-03,21:34:00.265000,213400.265,32995.1719,4737.51758,2828.05005,2860.30396,257.58725,3633.06567,180.0
218,2024-04-03,21:34:01.319000,213401.319,29099.5117,4766.30078,2655.72339,2860.51587,257.401184,3632.71948,180.0
219,2024-04-03,21:34:02.374000,213402.374,25783.0352,4761.16357,2848.47046,2861.10718,257.251129,3632.8606,180.0
220,2024-04-03,21:34:03.428000,213403.428,23792.543,4799.34082,2620.04102,2861.26123,257.094025,3632.54346,180.0
221,2024-04-03,21:34:04.535000,213404.535,25007.666,4758.66553,2818.50659,2861.73242,256.938232,3632.54712,180.0
222,2024-04-03,21:34:05.589000,213405.589,27971.2012,4762.41455,2624.20679,2861.75806,256.915955,3632.50586,180.0
223,2024-04-03,21:34:06.157000,213406.157,25969.6797,4755.71289,2800.84888,2862.04346,256.818542,3632.49902,180.0
224,2024-04-03,21:34:07.157000,213407.157,23054.3574,4768.3999,2630.51904,2862.28076,256.58313,3632.03027,180.0
