,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
51,2024-04-03 21:00:40,2090869277.6155653,54,110,163,226,553,559,158,160,2,49,39,40,2024-04-03 21:00:40,0.0
52,2024-04-03 21:00:50,2090869287.6159463,54,112,166,224,556,559,157,161,0,49,39,40,2024-04-03 21:00:50,3.0
53,2024-04-03 21:01:00,2090869297.615573,54,111,164,226,555,560,155,161,2,49,41,40,2024-04-03 21:01:00,-1.0
54,2024-04-03 21:01:10,2090869307.6158538,53,111,163,225,552,558,157,161,0,48,39,40,2024-04-03 21:01:10,-3.0
55,2024-04-03 21:01:20,2090869317.6160078,54,111,165,222,552,558,157,161,1,48,39,40,2024-04-03 21:01:20,0.0
56,2024-04-03 21:01:30,2090869327.6144226,53,111,163,222,549,557,157,161,3,49,38,40,2024-04-03 21:01:30,-3.0
57,2024-04-03 21:01:40,2090869337.6164477,53,112,163,224,552,559,157,161,1,49,40,40,2024-04-03 21:01:40,3.0
58,2024-04-03 21:01:50,2090869347.6158245,54,112,164,224,554,557,156,161,3,48,40,39,2024-04-03 21:01:50,2.0
59,2024-04-03 21:02:00,2090869357.6144965,53,113,165,223,554,559,157,161,1,49,39,39,2024-04-03 21:02:00,0.0
60,2024-04-03 21:02:10,2090869367.6145065,53,112,164,224,553,560,157,161,2,49,40,39,2024-04-03 21:02:10,-1.0
61,2024-04-03 21:02:20,2090869377.614508,54,112,165,224,555,558,157,160,2,50,39,40,2024-04-03 21:02:20,2.0
62,2024-04-03 21:02:30,2090869387.614517,52,111,164,223,550,559,156,161,1,50,39,39,2024-04-03 21:02:30,-5.0
63,2024-04-03 21:02:40,2090869397.6145747,54,111,162,224,551,560,156,161,3,49,40,39,2024-04-03 21:02:40,1.0
64,2024-04-03 21:02:50,2090869407.614539,54,112,163,224,553,558,157,162,1,48,39,40,2024-04-03 21:02:50,2.0
65,2024-04-03 21:03:00,2090869417.6145425,54,111,163,223,551,559,157,160,0,49,40,40,2024-04-03 21:03:00,-2.0
66,2024-04-03 21:03:10,2090869427.614543,52,110,164,223,549,559,156,160,1,49,40,39,2024-04-03 21:03:10,-2.0
67,2024-04-03 21:03:20,2090869437.6145349,53,111,165,223,552,558,157,161,3,50,39,40,2024-04-03 21:03:20,3.0
68,2024-04-03 21:03:30,2090869447.6145802,54,111,165,222,552,559,155,161,1,49,39,40,2024-04-03 21:03:30,0.0
69,2024-04-03 21:03:40,2090869457.6148458,54,111,164,223,552,559,156,161,1,49,40,39,2024-04-03 21:03:40,0.0
70,2024-04-03 21:03:50,2090869467.621811,54,111,167,223,555,558,157,160,2,49,39,40,2024-04-03 21:03:50,3.0
71,2024-04-03 21:04:00,2090869477.6145654,53,111,165,223,552,559,156,160,2,50,40,40,2024-04-03 21:04:00,-3.0
72,2024-04-03 21:04:10,2090869487.614543,54,111,165,221,551,558,157,161,2,49,39,40,2024-04-03 21:04:10,-1.0
73,2024-04-03 21:04:20,2090869497.6146333,52,112,165,223,552,559,156,161,1,49,39,39,2024-04-03 21:04:20,1.0
74,2024-04-03 21:04:30,2090869507.614609,54,110,165,223,552,559,157,161,2,49,39,39,2024-04-03 21:04:30,0.0
75,2024-04-03 21:04:40,2090869517.6146,54,111,165,223,553,558,156,161,3,50,40,39,2024-04-03 21:04:40,1.0
76,2024-04-03 21:04:50,2090869527.6146252,53,111,166,222,552,559,157,161,2,49,39,40,2024-04-03 21:04:50,-1.0
77,2024-04-03 21:05:00,2090869537.6146142,53,112,165,222,552,558,157,161,0,49,39,39,2024-04-03 21:05:00,0.0
78,2024-04-03 21:05:10,2090869547.6149294,53,110,164,222,549,560,158,161,0,50,38,40,2024-04-03 21:05:10,-3.0
79,2024-04-03 21:05:20,2090869557.6145818,53,110,165,223,551,559,157,161,1,50,39,40,2024-04-03 21:05:20,2.0
80,2024-04-03 21:05:30,2090869567.614916,53,111,165,222,551,559,157,162,2,49,40,39,2024-04-03 21:05:30,0.0
81,2024-04-03 21:05:40,2090869577.6146848,53,111,164,222,550,559,157,160,0,49,38,39,2024-04-03 21:05:40,-1.0
82,2024-04-03 21:05:50,2090869587.6146817,53,111,165,222,551,559,157,161,0,49,39,39,2024-04-03 21:05:50,1.0
83,2024-04-03 21:06:00,2090869597.6146746,52,111,165,222,550,560,157,161,0,49,40,40,2024-04-03 21:06:00,-1.0
84,2024-04-03 21:06:10,2090869607.6146598,54,112,164,223,553,558,156,161,0,48,38,40,2024-04-03 21:06:10,3.0
85,2024-04-03 21:06:20,2090869617.6146908,53,110,166,223,552,558,157,163,2,50,39,39,2024-04-03 21:06:20,-1.0
86,2024-04-03 21:06:30,2090869627.6147285,53,110,165,222,550,558,156,161,0,49,40,39,2024-04-03 21:06:30,-2.0
87,2024-04-03 21:06:40,2090869637.6147099,53,111,165,223,552,559,157,160,1,49,39,39,2024-04-03 21:06:40,2.0
88,2024-04-03 21:06:50,2090869647.6147132,54,111,164,221,550,558,157,161,2,49,39,39,2024-04-03 21:06:50,-2.0
89,2024-04-03 21:07:00,2090869657.6147118,53,111,164,223,551,558,157,160,1,49,39,40,2024-04-03 21:07:00,1.0
90,2024-04-03 21:07:10,2090869667.6147182,53,111,165,223,552,559,157,161,2,48,38,40,2024-04-03 21:07:10,1.0
91,2024-04-03 21:07:20,2090869677.6233132,52,111,165,222,550,559,158,160,2,49,39,40,2024-04-03 21:07:20,-2.0
92,2024-04-03 21:07:30,2090869687.6147258,53,110,165,222,550,559,156,161,1,48,40,39,2024-04-03 21:07:30,0.0
93,2024-04-03 21:07:40,2090869697.6147463,54,110,164,222,550,558,157,161,2,49,38,40,2024-04-03 21:07:40,0.0
94,2024-04-03 21:07:50,2090869707.61503,52,111,164,221,548,559,157,160,2,49,39,39,2024-04-03 21:07:50,-2.0
95,2024-04-03 21:08:00,2090869717.6147091,52,111,166,222,551,559,157,160,2,49,41,40,2024-04-03 21:08:00,3.0
96,2024-04-03 21:08:10,2090869727.6150272,53,111,165,220,549,558,157,161,2,49,39,40,2024-04-03 21:08:10,-2.0
97,2024-04-03 21:08:20,2090869737.6147664,55,111,165,222,553,559,157,160,0,48,41,40,2024-04-03 21:08:20,4.0
98,2024-04-03 21:08:30,2090869747.6147878,53,111,165,222,551,558,158,161,1,49,39,40,2024-04-03 21:08:30,-2.0
99,2024-04-03 21:08:40,2090869757.6150842,53,110,164,223,550,558,156,160,1,49,39,39,2024-04-03 21:08:40,-1.0
100,2024-04-03 21:08:50,2090869767.6148577,53,111,167,222,553,558,156,161,1,49,39,40,2024-04-03 21:08:50,3.0
101,2024-04-03 21:09:00,2090869777.614799,53,110,166,222,551,558,156,161,0,48,39,39,2024-04-03 21:09:00,-2.0
102,2024-04-03 21:09:10,2090869787.6147728,52,110,165,222,549,558,157,161,0,49,39,40,2024-04-03 21:09:10,-2.0
103,2024-04-03 21:09:20,2090869797.6150947,55,110,166,221,552,558,157,162,3,49,39,39,2024-04-03 21:09:20,3.0
104,2024-04-03 21:09:30,2090869807.6148233,54,110,165,222,551,558,157,161,2,49,39,40,2024-04-03 21:09:30,-1.0
105,2024-04-03 21:09:40,2090869817.6148133,54,113,165,222,554,558,157,161,2,48,38,40,2024-04-03 21:09:40,3.0
106,2024-04-03 21:09:50,2090869827.6148453,53,110,164,221,548,559,157,161,2,48,38,41,2024-04-03 21:09:50,-6.0
107,2024-04-03 21:10:00,2090869837.6151369,54,111,166,221,552,559,157,161,0,49,40,40,2024-04-03 21:10:00,4.0
108,2024-04-03 21:10:10,2090869847.6148627,54,110,164,222,550,558,157,161,0,50,38,40,2024-04-03 21:10:10,-2.0
109,2024-04-03 21:10:20,2090869857.6148202,53,110,164,222,549,559,156,160,0,49,39,39,2024-04-03 21:10:20,-1.0
110,2024-04-03 21:10:30,2090869867.615146,54,110,165,222,551,559,157,161,0,49,40,40,2024-04-03 21:10:30,2.0
111,2024-04-03 21:10:40,2090869877.6148288,54,110,166,221,551,559,157,161,0,49,39,40,2024-04-03 21:10:40,0.0
112,2024-04-03 21:10:50,2090869887.6184866,54,111,165,222,552,559,158,161,0,49,40,40,2024-04-03 21:10:50,1.0
113,2024-04-03 21:11:00,2090869897.6148746,53,110,165,221,549,559,157,161,0,48,39,40,2024-04-03 21:11:00,-3.0
114,2024-04-03 21:11:10,2090869907.614897,54,110,165,221,550,558,158,160,0,49,38,39,2024-04-03 21:11:10,1.0
115,2024-04-03 21:11:20,2090869917.6151922,55,111,166,221,553,559,157,160,0,49,39,41,2024-04-03 21:11:20,3.0
116,2024-04-03 21:11:30,2090869927.6151996,54,110,164,222,550,559,157,160,0,49,40,40,2024-04-03 21:11:30,-3.0
117,2024-04-03 21:11:40,2090869937.6149101,54,110,164,221,549,560,158,160,0,49,41,39,2024-04-03 21:11:40,-1.0
118,2024-04-03 21:11:50,2090869947.614883,54,111,165,222,552,558,157,162,1,49,39,39,2024-04-03 21:11:50,3.0
119,2024-04-03 21:12:00,2090869957.6152163,54,110,164,221,549,558,157,161,1,49,39,40,2024-04-03 21:12:00,-3.0
120,2024-04-03 21:12:10,2090869967.6155496,55,110,164,223,552,559,157,161,0,48,39,39,2024-04-03 21:12:10,3.0
121,2024-04-03 21:12:20,2090869977.6152277,54,111,165,223,553,559,158,161,0,50,38,40,2024-04-03 21:12:20,1.0
122,2024-04-03 21:12:30,2090869987.6149468,54,110,165,222,551,559,158,161,1,49,40,39,2024-04-03 21:12:30,-2.0
123,2024-04-03 21:12:40,2090869997.6149712,53,111,165,221,550,559,157,161,0,49,39,40,2024-04-03 21:12:40,-1.0
124,2024-04-03 21:12:50,2090870007.6149738,54,111,164,223,552,557,156,161,0,49,41,39,2024-04-03 21:12:50,2.0
125,2024-04-03 21:13:00,2090870017.614937,55,110,164,221,550,560,157,161,0,49,39,39,2024-04-03 21:13:00,-2.0
126,2024-04-03 21:13:10,2090870027.6152484,53,111,164,222,550,558,157,161,1,49,39,39,2024-04-03 21:13:10,0.0
127,2024-04-03 21:13:20,2090870037.615002,54,110,166,221,551,558,156,160,0,48,39,40,2024-04-03 21:13:20,1.0
128,2024-04-03 21:13:30,2090870047.6152427,54,110,165,221,550,558,157,160,0,48,39,39,2024-04-03 21:13:30,-1.0
129,2024-04-03 21:13:40,2090870057.6150162,53,110,164,222,549,559,158,161,0,48,39,39,2024-04-03 21:13:40,-1.0
130,2024-04-03 21:13:50,2090870067.6150243,54,110,165,221,550,559,157,161,0,50,39,40,2024-04-03 21:13:50,1.0
131,2024-04-03 21:14:00,2090870077.6150315,52,111,164,222,549,559,156,161,0,49,40,39,2024-04-03 21:14:00,-1.0
132,2024-04-03 21:14:10,2090870087.6150272,53,110,163,222,548,558,157,161,0,49,39,39,2024-04-03 21:14:10,-1.0
133,2024-04-03 21:14:20,2090870097.6213078,53,112,162,222,549,560,156,161,0,49,40,40,2024-04-03 21:14:20,1.0
134,2024-04-03 21:14:30,2090870107.6149826,54,111,164,221,550,559,156,162,0,49,39,40,2024-04-03 21:14:30,1.0
135,2024-04-03 21:14:40,2090870117.6153417,53,111,163,223,550,558,158,160,0,49,39,39,2024-04-03 21:14:40,0.0
136,2024-04-03 21:14:50,2090870127.6151,54,111,163,221,549,559,156,161,0,49,39,40,2024-04-03 21:14:50,-1.0
137,2024-04-03 21:15:00,2090870137.6150756,53,112,165,221,551,560,157,161,0,49,40,40,2024-04-03 21:15:00,2.0
138,2024-04-03 21:15:10,2090870147.6150618,54,112,163,222,551,559,157,161,0,48,39,40,2024-04-03 21:15:10,0.0
139,2024-04-03 21:15:20,2090870157.6150842,54,110,164,222,550,560,156,161,0,49,40,39,2024-04-03 21:15:20,-1.0
140,2024-04-03 21:15:30,2090870167.6151009,54,111,163,223,551,558,157,161,0,48,40,40,2024-04-03 21:15:30,1.0
141,2024-04-03 21:15:40,2090870177.615374,54,112,163,222,551,560,155,160,0,49,39,39,2024-04-03 21:15:40,0.0
142,2024-04-03 21:15:50,2090870187.6153815,54,111,163,222,550,558,157,161,0,50,39,40,2024-04-03 21:15:50,-1.0
143,2024-04-03 21:16:00,2090870197.6151102,55,110,164,222,551,559,158,160,0,49,41,39,2024-04-03 21:16:00,1.0
144,2024-04-03 21:16:10,2090870207.6151211,54,109,163,222,548,559,156,161,0,49,38,40,2024-04-03 21:16:10,-3.0
145,2024-04-03 21:16:20,2090870217.6151369,57,110,164,221,552,559,157,162,0,48,39,39,2024-04-03 21:16:20,4.0
146,2024-04-03 21:16:30,2090870227.6151478,56,111,165,223,555,558,157,161,0,48,39,39,2024-04-03 21:16:30,3.0
147,2024-04-03 21:16:40,2090870237.615135,57,111,165,221,554,560,157,161,0,49,39,39,2024-04-03 21:16:40,-1.0
148,2024-04-03 21:16:50,2090870247.6151536,55,110,165,221,551,559,157,160,0,49,39,40,2024-04-03 21:16:50,-3.0
149,2024-04-03 21:17:00,2090870257.6154392,56,109,165,222,552,560,156,161,0,49,39,40,2024-04-03 21:17:00,1.0
150,2024-04-03 21:17:10,2090870267.6152043,56,111,165,222,554,559,157,161,0,49,40,39,2024-04-03 21:17:10,2.0
151,2024-04-03 21:17:20,2090870277.615182,55,110,164,224,553,558,158,161,0,49,40,39,2024-04-03 21:17:20,-1.0
152,2024-04-03 21:17:30,2090870287.6151881,57,112,164,223,556,559,156,161,0,49,39,40,2024-04-03 21:17:30,3.0
153,2024-04-03 21:17:40,2090870297.6151848,56,112,163,221,552,558,156,160,0,49,39,40,2024-04-03 21:17:40,-4.0
154,2024-04-03 21:17:50,2090870307.6227775,55,110,164,223,552,557,157,161,0,49,39,39,2024-04-03 21:17:50,0.0
155,2024-04-03 21:18:00,2090870317.6151943,55,111,166,222,554,559,157,161,0,49,39,40,2024-04-03 21:18:00,2.0
156,2024-04-03 21:18:10,2090870327.6152196,55,110,164,222,551,559,158,161,0,49,41,39,2024-04-03 21:18:10,-3.0
157,2024-04-03 21:18:20,2090870337.6152353,54,111,164,223,552,559,158,161,0,47,39,40,2024-04-03 21:18:20,1.0
158,2024-04-03 21:18:30,2090870347.6152253,53,112,164,222,551,558,157,161,0,49,39,39,2024-04-03 21:18:30,-1.0
159,2024-04-03 21:18:40,2090870357.6152174,56,112,165,223,556,558,156,161,0,49,39,40,2024-04-03 21:18:40,5.0
160,2024-04-03 21:18:50,2090870367.6152494,55,111,165,223,554,560,157,160,0,49,39,39,2024-04-03 21:18:50,-2.0
161,2024-04-03 21:19:00,2090870377.6152565,55,112,165,225,557,558,157,161,0,49,39,40,2024-04-03 21:19:00,3.0
162,2024-04-03 21:19:10,2090870387.6155603,56,112,165,225,558,558,158,162,0,49,39,40,2024-04-03 21:19:10,1.0
163,2024-04-03 21:19:20,2090870397.6152546,56,110,164,225,555,558,157,161,0,49,40,40,2024-04-03 21:19:20,-3.0
164,2024-04-03 21:19:30,2090870407.6152132,54,112,165,225,556,557,158,160,0,49,40,41,2024-04-03 21:19:30,1.0
165,2024-04-03 21:19:40,2090870417.615558,54,111,165,225,555,558,157,161,0,49,39,41,2024-04-03 21:19:40,-1.0
166,2024-04-03 21:19:50,2090870427.615565,55,110,163,224,552,558,157,161,0,48,40,40,2024-04-03 21:19:50,-3.0
167,2024-04-03 21:20:00,2090870437.6152997,56,110,165,223,554,558,157,161,0,48,40,41,2024-04-03 21:20:00,2.0
168,2024-04-03 21:20:10,2090870447.615281,54,111,164,225,554,557,156,161,0,49,40,39,2024-04-03 21:20:10,0.0
169,2024-04-03 21:20:20,2090870457.6153188,56,112,165,222,555,558,158,161,0,49,39,39,2024-04-03 21:20:20,1.0
170,2024-04-03 21:20:30,2090870467.6152792,55,110,165,224,554,559,158,160,0,49,39,39,2024-04-03 21:20:30,-1.0
171,2024-04-03 21:20:40,2090870477.6156096,55,112,164,224,555,558,157,161,0,49,39,41,2024-04-03 21:20:40,1.0
172,2024-04-03 21:20:50,2090870487.6153336,55,111,166,223,555,558,157,161,0,49,40,40,2024-04-03 21:20:50,0.0
173,2024-04-03 21:21:00,2090870497.615293,56,112,166,223,557,558,157,161,0,49,40,41,2024-04-03 21:21:00,2.0
174,2024-04-03 21:21:10,2090870507.6156301,53,111,166,225,555,558,158,161,0,49,39,41,2024-04-03 21:21:10,-2.0
175,2024-04-03 21:21:20,2090870517.623528,54,111,165,223,553,559,157,162,1,49,39,40,2024-04-03 21:21:20,-2.0
176,2024-04-03 21:21:30,2090870527.6156237,56,111,166,223,556,558,157,161,0,49,39,40,2024-04-03 21:21:30,3.0
177,2024-04-03 21:21:40,2090870537.615381,54,112,163,223,552,558,157,161,0,49,39,41,2024-04-03 21:21:40,-4.0
178,2024-04-03 21:21:50,2090870547.615658,55,111,164,223,553,558,157,161,0,49,39,39,2024-04-03 21:21:50,1.0
179,2024-04-03 21:22:00,2090870557.615382,54,111,165,223,553,557,157,161,0,49,39,39,2024-04-03 21:22:00,0.0
180,2024-04-03 21:22:10,2090870567.615328,54,110,164,223,551,557,157,161,0,48,39,39,2024-04-03 21:22:10,-2.0
181,2024-04-03 21:22:20,2090870577.6156843,55,111,165,224,555,557,157,160,0,48,40,39,2024-04-03 21:22:20,4.0
182,2024-04-03 21:22:30,2090870587.6154044,55,111,166,223,555,559,157,161,0,49,39,38,2024-04-03 21:22:30,0.0
183,2024-04-03 21:22:40,2090870597.615713,54,111,165,224,554,558,157,160,0,49,39,40,2024-04-03 21:22:40,-1.0
184,2024-04-03 21:22:50,2090870607.6154141,55,111,164,223,553,557,157,161,0,49,39,39,2024-04-03 21:22:50,-1.0
185,2024-04-03 21:23:00,2090870617.6154242,54,112,164,224,554,558,157,161,0,49,39,40,2024-04-03 21:23:00,1.0
186,2024-04-03 21:23:10,2090870627.6154447,54,110,164,225,553,557,157,160,0,49,39,39,2024-04-03 21:23:10,-1.0
187,2024-04-03 21:23:20,2090870637.615406,54,112,165,224,555,559,157,161,0,50,40,39,2024-04-03 21:23:20,2.0
188,2024-04-03 21:23:30,2090870647.6157308,53,111,164,224,552,559,157,161,0,49,38,41,2024-04-03 21:23:30,-3.0
189,2024-04-03 21:23:40,2090870657.6154537,56,112,166,224,558,558,158,161,0,50,39,40,2024-04-03 21:23:40,6.0
190,2024-04-03 21:23:50,2090870667.6154675,53,112,165,223,553,558,157,160,2,49,39,40,2024-04-03 21:23:50,-5.0
191,2024-04-03 21:24:00,2090870677.6157513,55,110,165,225,555,557,157,161,1,49,40,40,2024-04-03 21:24:00,2.0
192,2024-04-03 21:24:10,2090870687.6154933,56,112,164,223,555,558,156,160,2,48,39,40,2024-04-03 21:24:10,0.0
193,2024-04-03 21:24:20,2090870697.615493,56,111,165,223,555,558,157,161,2,48,40,40,2024-04-03 21:24:20,0.0
194,2024-04-03 21:24:30,2090870707.615504,56,111,166,224,557,559,158,160,0,49,39,39,2024-04-03 21:24:30,2.0
195,2024-04-03 21:24:40,2090870717.6155016,54,110,164,224,552,560,157,161,2,48,39,38,2024-04-03 21:24:40,-5.0
196,2024-04-03 21:24:50,2090870727.6231296,53,111,165,223,552,558,157,161,1,49,39,38,2024-04-03 21:24:50,0.0
197,2024-04-03 21:25:00,2090870737.6157925,55,110,165,224,554,559,157,160,3,49,40,39,2024-04-03 21:25:00,2.0
198,2024-04-03 21:25:10,2090870747.6158073,55,110,165,223,553,558,158,161,2,48,38,41,2024-04-03 21:25:10,-1.0
199,2024-04-03 21:25:20,2090870757.6155713,54,110,164,223,551,560,158,160,0,49,39,40,2024-04-03 21:25:20,-2.0
200,2024-04-03 21:25:30,2090870767.615548,54,111,164,224,553,558,158,160,2,48,40,39,2024-04-03 21:25:30,2.0
201,2024-04-03 21:25:40,2090870777.61554,55,110,165,224,554,558,157,160,2,48,40,41,2024-04-03 21:25:40,1.0
202,2024-04-03 21:25:50,2090870787.615552,55,111,165,223,554,559,156,161,2,48,39,41,2024-04-03 21:25:50,0.0
203,2024-04-03 21:26:00,2090870797.6155276,54,111,163,222,550,559,157,160,1,49,39,39,2024-04-03 21:26:00,-4.0
204,2024-04-03 21:26:10,2090870807.61619,56,109,165,223,553,558,156,161,0,48,39,40,2024-04-03 21:26:10,3.0
205,2024-04-03 21:26:20,2090870817.615909,56,110,165,223,554,559,158,160,0,48,41,41,2024-04-03 21:26:20,1.0
206,2024-04-03 21:26:30,2090870827.6158714,54,111,164,223,552,558,157,160,0,49,40,42,2024-04-03 21:26:30,-2.0
207,2024-04-03 21:26:40,2090870837.6156325,56,113,164,223,556,558,157,160,1,48,42,38,2024-04-03 21:26:40,4.0
208,2024-04-03 21:26:50,2090870847.6156025,55,111,164,224,554,558,157,161,2,49,38,39,2024-04-03 21:26:50,-2.0
