,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
43,2024-04-04 01:23:30,2090885047.6282349,58,116,166,224,564,558,157,160,3,49,39,40,2024-04-04 01:23:30,2.0
44,2024-04-04 01:23:40,2090885057.6280637,58,115,166,224,563,557,157,161,1,49,39,40,2024-04-04 01:23:40,-1.0
45,2024-04-04 01:23:50,2090885067.6282597,58,115,166,224,563,556,156,160,2,49,40,39,2024-04-04 01:23:50,0.0
46,2024-04-04 01:24:00,2090885077.6280675,57,115,166,226,564,557,157,161,3,49,39,38,2024-04-04 01:24:00,1.0
47,2024-04-04 01:24:10,2090885087.6284008,59,113,165,224,561,558,158,160,2,49,40,40,2024-04-04 01:24:10,-3.0
48,2024-04-04 01:24:20,2090885097.6280894,57,113,166,223,559,557,157,161,3,49,39,41,2024-04-04 01:24:20,-2.0
49,2024-04-04 01:24:30,2090885107.6283178,56,115,164,224,559,556,157,161,3,49,39,38,2024-04-04 01:24:30,0.0
50,2024-04-04 01:24:40,2090885117.6278512,57,115,164,224,560,558,157,160,4,49,38,40,2024-04-04 01:24:40,1.0
51,2024-04-04 01:24:50,2090885127.6283019,57,114,166,225,562,557,158,160,3,60,39,39,2024-04-04 01:24:50,2.0
52,2024-04-04 01:25:00,2090885137.628432,59,115,164,223,561,557,156,161,2,49,39,40,2024-04-04 01:25:00,-1.0
53,2024-04-04 01:25:10,2090885147.628135,56,113,166,225,560,558,157,161,2,48,40,40,2024-04-04 01:25:10,-1.0
54,2024-04-04 01:25:20,2090885157.6282976,57,113,165,223,558,557,158,161,2,49,39,39,2024-04-04 01:25:20,-2.0
55,2024-04-04 01:25:30,2090885167.628569,58,113,165,224,560,558,157,161,2,48,38,40,2024-04-04 01:25:30,2.0
56,2024-04-04 01:25:40,2090885177.628249,57,114,164,224,559,558,157,161,2,49,38,40,2024-04-04 01:25:40,-1.0
57,2024-04-04 01:25:50,2090885187.628338,56,113,166,224,559,556,158,161,2,49,38,41,2024-04-04 01:25:50,0.0
58,2024-04-04 01:26:00,2090885197.628253,58,113,166,224,561,557,157,160,2,49,39,39,2024-04-04 01:26:00,2.0
59,2024-04-04 01:26:10,2090885207.6281762,58,114,165,224,561,558,157,161,2,49,40,39,2024-04-04 01:26:10,0.0
60,2024-04-04 01:26:20,2090885217.6281548,57,114,166,223,560,556,158,161,1,49,40,39,2024-04-04 01:26:20,-1.0
61,2024-04-04 01:26:30,2090885227.627626,57,114,166,224,561,557,156,162,1,50,39,42,2024-04-04 01:26:30,1.0
62,2024-04-04 01:26:40,2090885237.6284685,56,112,163,224,555,558,156,160,2,49,39,39,2024-04-04 01:26:40,-6.0
63,2024-04-04 01:26:50,2090885247.6304832,57,112,165,223,557,558,157,161,2,48,39,39,2024-04-04 01:26:50,2.0
64,2024-04-04 01:27:00,2090885257.6283207,56,113,165,223,557,559,156,161,2,48,38,39,2024-04-04 01:27:00,0.0
65,2024-04-04 01:27:10,2090885267.6277003,55,114,165,224,558,558,157,160,0,49,39,40,2024-04-04 01:27:10,1.0
66,2024-04-04 01:27:20,2090885277.628233,56,112,166,224,558,558,156,161,1,49,39,39,2024-04-04 01:27:20,0.0
67,2024-04-04 01:27:30,2090885287.6280086,57,113,166,224,560,557,158,160,2,49,39,40,2024-04-04 01:27:30,2.0
68,2024-04-04 01:27:40,2090885297.6282504,57,113,166,225,561,557,158,161,2,48,39,39,2024-04-04 01:27:40,1.0
69,2024-04-04 01:27:50,2090885307.6280086,57,113,165,223,558,556,156,161,0,48,39,40,2024-04-04 01:27:50,-3.0
70,2024-04-04 01:28:00,2090885317.6282609,54,112,167,225,558,556,157,161,2,49,40,40,2024-04-04 01:28:00,0.0
71,2024-04-04 01:28:10,2090885327.6281898,58,110,166,223,557,558,157,161,1,49,39,41,2024-04-04 01:28:10,-1.0
72,2024-04-04 01:28:20,2090885337.6284525,56,114,165,223,558,557,157,161,2,49,39,40,2024-04-04 01:28:20,1.0
73,2024-04-04 01:28:30,2090885347.6284359,56,113,165,224,558,558,157,161,2,49,39,39,2024-04-04 01:28:30,0.0
74,2024-04-04 01:28:40,2090885357.6277716,57,112,166,224,559,557,157,161,2,49,39,40,2024-04-04 01:28:40,1.0
75,2024-04-04 01:28:50,2090885367.6282957,57,114,166,223,560,557,158,161,3,50,39,38,2024-04-04 01:28:50,1.0
76,2024-04-04 01:29:00,2090885377.628632,56,113,165,223,557,558,157,160,3,49,41,40,2024-04-04 01:29:00,-3.0
77,2024-04-04 01:29:10,2090885387.628456,56,113,165,222,556,557,157,160,2,50,40,39,2024-04-04 01:29:10,-1.0
78,2024-04-04 01:29:20,2090885397.628366,56,111,164,223,554,557,156,160,1,50,40,40,2024-04-04 01:29:20,-2.0
79,2024-04-04 01:29:30,2090885407.6281128,56,112,166,222,556,557,157,161,3,49,39,39,2024-04-04 01:29:30,2.0
80,2024-04-04 01:29:40,2090885417.628385,55,113,164,223,555,558,158,161,2,49,39,39,2024-04-04 01:29:40,-1.0
81,2024-04-04 01:29:50,2090885427.628377,56,113,164,223,556,557,157,160,2,48,38,39,2024-04-04 01:29:50,1.0
82,2024-04-04 01:30:00,2090885437.628159,56,112,164,223,555,558,157,161,2,49,40,39,2024-04-04 01:30:00,-1.0
83,2024-04-04 01:30:10,2090885447.628398,57,113,165,223,558,557,157,161,2,49,39,40,2024-04-04 01:30:10,3.0
84,2024-04-04 01:30:20,2090885457.6309154,55,112,165,223,555,558,157,160,3,49,39,39,2024-04-04 01:30:20,-3.0
85,2024-04-04 01:30:30,2090885467.6284077,56,111,165,222,554,557,157,161,2,49,39,40,2024-04-04 01:30:30,-1.0
86,2024-04-04 01:30:40,2090885477.6282022,55,112,163,223,553,558,158,160,2,49,39,39,2024-04-04 01:30:40,-1.0
87,2024-04-04 01:30:50,2090885487.6282513,57,112,164,223,556,557,157,161,3,49,39,40,2024-04-04 01:30:50,3.0
88,2024-04-04 01:31:00,2090885497.6278455,56,112,165,223,556,558,157,161,2,49,39,40,2024-04-04 01:31:00,0.0
89,2024-04-04 01:31:10,2090885507.6284049,55,112,166,222,555,557,156,161,2,49,40,39,2024-04-04 01:31:10,-1.0
90,2024-04-04 01:31:20,2090885517.6278532,57,112,165,221,555,559,158,160,3,49,38,39,2024-04-04 01:31:20,0.0
91,2024-04-04 01:31:30,2090885527.6284726,55,111,165,223,554,558,157,161,2,49,39,40,2024-04-04 01:31:30,-1.0
92,2024-04-04 01:31:40,2090885537.6285093,55,110,167,223,555,557,158,161,2,48,39,41,2024-04-04 01:31:40,1.0
93,2024-04-04 01:31:50,2090885547.6285214,56,111,167,223,557,557,158,161,2,49,39,40,2024-04-04 01:31:50,2.0
94,2024-04-04 01:32:00,2090885557.6285896,56,113,166,222,557,558,157,161,2,48,39,40,2024-04-04 01:32:00,0.0
95,2024-04-04 01:32:10,2090885567.628302,56,112,165,223,556,557,157,161,3,49,39,41,2024-04-04 01:32:10,-1.0
96,2024-04-04 01:32:20,2090885577.628541,54,112,166,223,555,557,157,160,4,49,40,40,2024-04-04 01:32:20,-1.0
97,2024-04-04 01:32:30,2090885587.6288896,56,112,166,224,558,558,157,161,2,49,39,39,2024-04-04 01:32:30,3.0
98,2024-04-04 01:32:40,2090885597.6284304,55,113,164,223,555,556,157,161,2,49,40,39,2024-04-04 01:32:40,-3.0
99,2024-04-04 01:32:50,2090885607.628427,55,112,164,222,553,558,156,161,2,48,39,39,2024-04-04 01:32:50,-2.0
100,2024-04-04 01:33:00,2090885617.6282425,57,113,165,222,557,557,157,161,2,49,39,40,2024-04-04 01:33:00,4.0
101,2024-04-04 01:33:10,2090885627.6285655,55,113,163,223,554,558,156,160,3,49,39,39,2024-04-04 01:33:10,-3.0
102,2024-04-04 01:33:20,2090885637.628733,57,113,164,222,556,558,157,161,3,50,39,40,2024-04-04 01:33:20,2.0
103,2024-04-04 01:33:30,2090885647.627937,55,112,165,226,558,559,157,161,1,49,39,39,2024-04-04 01:33:30,2.0
104,2024-04-04 01:33:40,2090885657.6285813,56,112,165,224,557,558,157,161,2,49,40,39,2024-04-04 01:33:40,-1.0
105,2024-04-04 01:33:50,2090885667.6310956,55,110,165,225,555,557,157,160,2,49,40,40,2024-04-04 01:33:50,-2.0
106,2024-04-04 01:34:00,2090885677.6285422,55,112,165,224,556,557,157,161,2,49,39,41,2024-04-04 01:34:00,1.0
107,2024-04-04 01:34:10,2090885687.6279085,57,111,163,224,555,558,156,162,2,48,39,40,2024-04-04 01:34:10,-1.0
108,2024-04-04 01:34:20,2090885697.6285489,56,112,164,225,557,557,157,161,3,49,39,39,2024-04-04 01:34:20,2.0
109,2024-04-04 01:34:30,2090885707.6285512,56,113,166,223,558,559,157,160,2,49,39,41,2024-04-04 01:34:30,1.0
110,2024-04-04 01:34:40,2090885717.6285605,57,112,163,224,556,558,157,161,3,49,40,39,2024-04-04 01:34:40,-2.0
111,2024-04-04 01:34:50,2090885727.6279278,57,112,165,224,558,556,158,160,2,49,39,40,2024-04-04 01:34:50,2.0
112,2024-04-04 01:35:00,2090885737.6287026,58,112,165,225,560,556,157,161,2,49,39,39,2024-04-04 01:35:00,2.0
113,2024-04-04 01:35:10,2090885747.6283646,56,112,166,225,559,556,157,161,3,49,39,40,2024-04-04 01:35:10,-1.0
114,2024-04-04 01:35:20,2090885757.6285596,57,112,164,224,557,556,156,161,2,49,39,40,2024-04-04 01:35:20,-2.0
115,2024-04-04 01:35:30,2090885767.6293125,56,111,164,224,555,557,156,161,2,49,47,41,2024-04-04 01:35:30,-2.0
116,2024-04-04 01:35:40,2090885777.6283593,57,112,165,225,559,557,157,160,2,49,39,40,2024-04-04 01:35:40,4.0
117,2024-04-04 01:35:50,2090885787.6286793,57,111,165,226,559,555,156,161,2,48,39,39,2024-04-04 01:35:50,0.0
118,2024-04-04 01:36:00,2090885797.628928,56,112,163,223,554,557,158,160,2,49,39,39,2024-04-04 01:36:00,-5.0
119,2024-04-04 01:36:10,2090885807.6286404,58,110,163,224,555,556,156,161,2,48,39,40,2024-04-04 01:36:10,1.0
120,2024-04-04 01:36:20,2090885817.6286466,57,112,164,223,556,557,156,161,2,49,38,39,2024-04-04 01:36:20,1.0
121,2024-04-04 01:36:30,2090885827.6286414,55,111,164,225,555,557,157,161,3,50,38,40,2024-04-04 01:36:30,-1.0
122,2024-04-04 01:36:40,2090885837.628739,56,113,164,223,556,557,157,160,1,48,38,40,2024-04-04 01:36:40,1.0
123,2024-04-04 01:36:50,2090885847.6288598,58,112,164,223,557,556,157,161,2,49,38,39,2024-04-04 01:36:50,1.0
124,2024-04-04 01:37:00,2090885857.6282833,56,111,164,223,554,557,156,160,3,49,40,40,2024-04-04 01:37:00,-3.0
125,2024-04-04 01:37:10,2090885867.6288807,57,112,164,223,556,557,158,161,2,49,38,40,2024-04-04 01:37:10,2.0
126,2024-04-04 01:37:20,2090885877.6310613,55,113,163,223,554,557,156,160,2,49,39,40,2024-04-04 01:37:20,-2.0
127,2024-04-04 01:37:30,2090885887.628799,54,109,163,223,549,558,157,161,2,48,39,39,2024-04-04 01:37:30,-5.0
128,2024-04-04 01:37:40,2090885897.6280642,54,111,163,223,551,557,157,162,3,48,40,39,2024-04-04 01:37:40,2.0
129,2024-04-04 01:37:50,2090885907.6287837,55,111,163,223,552,557,157,161,3,49,39,39,2024-04-04 01:37:50,1.0
130,2024-04-04 01:38:00,2090885917.6288233,56,113,163,225,557,558,158,160,2,49,38,40,2024-04-04 01:38:00,5.0
131,2024-04-04 01:38:10,2090885927.628779,56,112,163,223,554,558,157,161,3,49,39,40,2024-04-04 01:38:10,-3.0
132,2024-04-04 01:38:20,2090885937.6283188,55,111,163,224,553,559,156,161,3,48,39,40,2024-04-04 01:38:20,-1.0
133,2024-04-04 01:38:30,2090885947.6286473,57,111,163,224,555,558,158,161,2,49,39,39,2024-04-04 01:38:30,2.0
134,2024-04-04 01:38:40,2090885957.6280756,57,111,163,223,554,558,157,161,3,50,39,39,2024-04-04 01:38:40,-1.0
135,2024-04-04 01:38:50,2090885967.6288507,55,110,164,223,552,558,156,161,2,48,39,40,2024-04-04 01:38:50,-2.0
136,2024-04-04 01:39:00,2090885977.62902,56,111,163,223,553,556,157,161,2,49,39,39,2024-04-04 01:39:00,1.0
137,2024-04-04 01:39:10,2090885987.6280544,56,111,164,224,555,558,157,161,3,49,39,40,2024-04-04 01:39:10,2.0
138,2024-04-04 01:39:20,2090885997.6265185,56,111,164,223,554,556,157,161,2,49,39,39,2024-04-04 01:39:20,-1.0
139,2024-04-04 01:39:30,2090886007.6290205,57,113,163,223,556,558,158,161,1,49,39,39,2024-04-04 01:39:30,2.0
140,2024-04-04 01:39:40,2090886017.62653,55,112,164,223,554,558,157,161,2,49,39,40,2024-04-04 01:39:40,-2.0
141,2024-04-04 01:39:50,2090886027.6265352,55,111,163,223,552,557,156,161,2,48,40,39,2024-04-04 01:39:50,-2.0
142,2024-04-04 01:40:00,2090886037.626528,54,112,164,223,553,557,157,161,3,48,39,39,2024-04-04 01:40:00,1.0
143,2024-04-04 01:40:10,2090886047.6265457,54,111,164,224,553,558,156,160,3,49,39,39,2024-04-04 01:40:10,0.0
144,2024-04-04 01:40:20,2090886057.6265464,55,109,163,224,551,557,157,161,3,48,39,40,2024-04-04 01:40:20,-2.0
145,2024-04-04 01:40:30,2090886067.626542,55,111,163,224,553,558,157,161,2,49,40,39,2024-04-04 01:40:30,2.0
146,2024-04-04 01:40:40,2090886077.6265159,55,111,164,223,553,556,157,161,2,49,40,39,2024-04-04 01:40:40,0.0
147,2024-04-04 01:40:50,2090886087.6265821,55,110,163,224,552,558,156,160,2,49,39,41,2024-04-04 01:40:50,-1.0
148,2024-04-04 01:41:00,2090886097.6265216,55,112,163,223,553,558,156,160,3,49,39,39,2024-04-04 01:41:00,1.0
149,2024-04-04 01:41:10,2090886107.6269293,54,110,165,223,552,557,158,161,2,48,39,39,2024-04-04 01:41:10,-1.0
150,2024-04-04 01:41:20,2090886117.626865,55,111,162,225,553,558,158,161,2,48,39,39,2024-04-04 01:41:20,1.0
151,2024-04-04 01:41:30,2090886127.6265955,52,111,165,224,552,558,157,161,2,48,38,40,2024-04-04 01:41:30,-1.0
152,2024-04-04 01:41:40,2090886137.6268241,54,111,165,224,554,559,156,161,3,49,39,40,2024-04-04 01:41:40,2.0
153,2024-04-04 01:41:50,2090886147.6265929,55,111,163,224,553,558,157,161,4,48,40,39,2024-04-04 01:41:50,-1.0
154,2024-04-04 01:42:00,2090886157.6266057,54,110,163,223,550,557,157,161,2,49,39,39,2024-04-04 01:42:00,-3.0
155,2024-04-04 01:42:10,2090886167.6269143,55,111,163,225,554,558,157,161,2,48,39,39,2024-04-04 01:42:10,4.0
156,2024-04-04 01:42:20,2090886177.6268957,54,111,164,224,553,558,157,161,2,48,39,40,2024-04-04 01:42:20,-1.0
157,2024-04-04 01:42:30,2090886187.6266234,54,110,163,224,551,556,157,160,2,49,39,40,2024-04-04 01:42:30,-2.0
158,2024-04-04 01:42:40,2090886197.6266363,54,111,164,226,555,558,157,160,2,49,39,39,2024-04-04 01:42:40,4.0
159,2024-04-04 01:42:50,2090886207.6266367,54,112,162,224,552,557,157,161,3,49,38,40,2024-04-04 01:42:50,-3.0
160,2024-04-04 01:43:00,2090886217.626952,56,111,161,224,552,557,157,160,2,49,39,39,2024-04-04 01:43:00,0.0
161,2024-04-04 01:43:10,2090886227.626659,55,111,163,224,553,557,157,161,2,48,39,40,2024-04-04 01:43:10,1.0
162,2024-04-04 01:43:20,2090886237.6266003,54,112,162,225,553,558,157,160,3,49,39,39,2024-04-04 01:43:20,0.0
163,2024-04-04 01:43:30,2090886247.6269383,54,111,163,224,552,559,157,161,2,49,39,39,2024-04-04 01:43:30,-1.0
164,2024-04-04 01:43:40,2090886257.626667,55,109,163,223,550,557,157,161,1,48,39,40,2024-04-04 01:43:40,-2.0
165,2024-04-04 01:43:50,2090886267.6266809,54,110,163,224,551,557,156,161,2,48,38,40,2024-04-04 01:43:50,1.0
166,2024-04-04 01:44:00,2090886277.6266775,54,111,163,224,552,557,157,161,2,49,40,40,2024-04-04 01:44:00,1.0
167,2024-04-04 01:44:10,2090886287.6266809,53,110,163,225,551,558,157,161,2,49,40,38,2024-04-04 01:44:10,-1.0
168,2024-04-04 01:44:20,2090886297.626649,55,111,162,224,552,556,156,161,3,48,41,39,2024-04-04 01:44:20,1.0
169,2024-04-04 01:44:30,2090886307.6269748,54,111,164,225,554,556,158,160,2,48,39,39,2024-04-04 01:44:30,2.0
170,2024-04-04 01:44:40,2090886317.6269896,54,111,163,223,551,558,157,160,3,49,39,39,2024-04-04 01:44:40,-3.0
171,2024-04-04 01:44:50,2090886327.626744,53,112,162,224,551,558,157,160,3,49,39,39,2024-04-04 01:44:50,0.0
172,2024-04-04 01:45:00,2090886337.626715,53,111,163,223,550,557,157,161,2,48,38,40,2024-04-04 01:45:00,-1.0
173,2024-04-04 01:45:10,2090886347.6269662,54,111,161,224,550,557,157,160,3,48,39,39,2024-04-04 01:45:10,0.0
174,2024-04-04 01:45:20,2090886357.626715,54,114,162,225,555,556,157,161,2,48,39,40,2024-04-04 01:45:20,5.0
175,2024-04-04 01:45:30,2090886367.6267335,53,112,163,224,552,557,157,160,2,48,39,39,2024-04-04 01:45:30,-3.0
176,2024-04-04 01:45:40,2090886377.6267102,54,110,162,225,551,557,156,161,2,49,39,39,2024-04-04 01:45:40,-1.0
177,2024-04-04 01:45:50,2090886387.6270034,54,113,164,224,555,558,157,161,2,48,39,39,2024-04-04 01:45:50,4.0
178,2024-04-04 01:46:00,2090886397.627006,55,110,164,224,553,557,158,159,2,49,39,40,2024-04-04 01:46:00,-2.0
179,2024-04-04 01:46:10,2090886407.6270342,55,112,164,224,555,558,157,160,2,48,39,39,2024-04-04 01:46:10,2.0
180,2024-04-04 01:46:20,2090886417.6270413,55,112,164,224,555,557,157,160,1,49,53,40,2024-04-04 01:46:20,0.0
181,2024-04-04 01:46:30,2090886427.627365,55,111,164,224,554,558,157,161,2,48,40,39,2024-04-04 01:46:30,-1.0
182,2024-04-04 01:46:40,2090886437.6267886,53,111,163,224,551,558,157,161,2,48,39,39,2024-04-04 01:46:40,-3.0
183,2024-04-04 01:46:50,2090886447.6267786,54,111,164,223,552,558,157,160,3,48,39,40,2024-04-04 01:46:50,1.0
184,2024-04-04 01:47:00,2090886457.6267858,55,110,163,224,552,557,157,160,2,49,39,39,2024-04-04 01:47:00,0.0
185,2024-04-04 01:47:10,2090886467.626751,53,110,164,223,550,557,157,161,2,48,40,40,2024-04-04 01:47:10,-2.0
186,2024-04-04 01:47:20,2090886477.6270788,54,110,164,225,553,556,158,161,2,50,39,40,2024-04-04 01:47:20,3.0
187,2024-04-04 01:47:30,2090886487.6267493,53,110,164,224,551,557,157,160,3,49,38,40,2024-04-04 01:47:30,-2.0
188,2024-04-04 01:47:40,2090886497.6270883,54,111,162,224,551,557,158,161,2,48,39,39,2024-04-04 01:47:40,0.0
189,2024-04-04 01:47:50,2090886507.626856,55,110,165,225,555,557,157,161,1,49,39,40,2024-04-04 01:47:50,4.0
190,2024-04-04 01:48:00,2090886517.6268222,55,110,163,226,554,557,158,161,3,48,39,39,2024-04-04 01:48:00,-1.0
191,2024-04-04 01:48:10,2090886527.626837,53,111,164,225,553,559,156,160,2,48,38,40,2024-04-04 01:48:10,-1.0
192,2024-04-04 01:48:20,2090886537.6268413,53,110,164,225,552,557,157,160,2,49,40,39,2024-04-04 01:48:20,-1.0
193,2024-04-04 01:48:30,2090886547.6268437,53,112,164,225,554,557,158,161,2,48,39,41,2024-04-04 01:48:30,2.0
194,2024-04-04 01:48:40,2090886557.6270435,54,111,164,224,553,559,157,162,2,49,39,40,2024-04-04 01:48:40,-1.0
195,2024-04-04 01:48:50,2090886567.6271224,54,110,165,224,553,557,157,160,2,48,39,39,2024-04-04 01:48:50,0.0
196,2024-04-04 01:49:00,2090886577.627139,53,112,163,225,553,557,158,161,2,49,39,39,2024-04-04 01:49:00,0.0
197,2024-04-04 01:49:10,2090886587.6268716,54,110,165,226,555,557,158,162,2,49,39,39,2024-04-04 01:49:10,2.0
198,2024-04-04 01:49:20,2090886597.6268692,55,110,162,224,551,557,157,161,2,48,38,41,2024-04-04 01:49:20,-4.0
199,2024-04-04 01:49:30,2090886607.6268668,55,112,163,225,555,558,157,161,3,49,39,38,2024-04-04 01:49:30,4.0
200,2024-04-04 01:49:40,2090886617.6269484,55,111,164,225,555,557,157,160,3,49,39,39,2024-04-04 01:49:40,0.0
201,2024-04-04 01:49:50,2090886627.6268506,54,112,164,225,555,557,157,160,2,49,39,40,2024-04-04 01:49:50,0.0
