,date,time,Flare Flag,1-7 GHz,7-13 GHz,13-18 GHz,Mean,Sigma,Threshold,Count
33,2024-04-03,23:30:59.322000,233059.322,29869.3867,5166.2915,2803.62476,2980.57983,96.5147476,3270.12402,32.0
34,2024-04-03,23:31:00.380000,233100.38,31529.6113,5151.90527,2887.71777,2977.76587,96.3535156,3266.82642,33.0
35,2024-04-03,23:31:01.431000,233101.431,34414.625,5402.65771,2799.18164,2972.51343,99.7062302,3271.63208,34.0
36,2024-04-03,23:31:02.486000,233102.486,41398.4023,6067.85547,2949.04004,2971.84253,98.3152237,3266.78809,35.0
37,2024-04-03,23:31:03.542000,233103.542,50152.5352,7968.44971,3123.21582,2976.04761,100.125633,3276.42456,36.0
38,2024-04-03,23:31:04.591000,233104.591,57660.3672,8868.53418,3286.22949,2984.43066,111.119553,3317.78931,37.0
39,2024-04-03,23:31:05.160000,233105.16,54914.3438,8934.05078,3235.05322,2991.02612,116.904213,3341.73877,38.0
40,2024-04-03,23:31:06.219000,233106.219,57191.1523,8848.38965,3287.25928,2998.62183,124.724541,3372.79541,39.0
41,2024-04-03,23:31:07.270000,233107.27,56293.1016,8812.01953,3189.05054,3003.38232,126.753548,3383.64307,40.0
42,2024-04-03,23:31:08.322000,233108.322,57183.707,8717.5957,3299.25073,3010.59863,133.413635,3410.8396,41.0
43,2024-04-03,23:31:09.380000,233109.38,57471.9531,8764.92676,3202.22729,3015.16138,135.052658,3420.31934,42.0
44,2024-04-03,23:31:10.647000,233110.647,59111.5859,8810.34961,3303.33813,3021.86304,140.486237,3443.32178,43.0
45,2024-04-03,23:31:11.214000,233111.214,57689.4336,8859.39648,3240.2395,3026.82593,142.699554,3454.92456,44.0
46,2024-04-03,23:31:12.274000,233112.274,57553.8945,8829.16992,3324.05054,3033.43091,147.86235,3477.01807,45.0
47,2024-04-03,23:31:13.322000,233113.322,56314.8984,8860.90723,3261.68237,3038.39307,150.031708,3488.48828,46.0
48,2024-04-03,23:31:14.376000,233114.376,56758.5156,8868.85254,3305.43018,3044.07471,153.414474,3504.31812,47.0
49,2024-04-03,23:31:15.813000,233115.813,56175.4688,8942.63867,3240.6145,3048.16919,154.406479,3511.38867,48.0
50,2024-04-03,23:31:16.376000,233116.376,56523.2617,8908.91797,3327.44824,3053.8689,157.90715,3527.59033,49.0
51,2024-04-03,23:31:17.431000,233117.431,56306.2148,8971.96387,3273.43433,3058.26025,159.339447,3536.27856,50.0
52,2024-04-03,23:31:18.489000,233118.489,57638.8555,9030.17383,3356.75464,3064.11304,163.184311,3553.66602,51.0
53,2024-04-03,23:31:19.753000,233119.753,56556.3711,9099.08008,3283.29932,3068.32812,164.413635,3561.56909,52.0
54,2024-04-03,23:31:20.701000,233120.701,57498.7969,9261.14453,3405.4436,3074.68872,169.280838,3582.53125,53.0
55,2024-04-03,23:31:21.219000,233121.219,58358.1484,9086.62891,3285.18359,3078.58691,170.103638,3588.89795,54.0
56,2024-04-03,23:31:22.700000,233122.7,57243.2461,9117.76562,3375.68579,3083.98853,173.222183,3603.65503,55.0
57,2024-04-03,23:31:23.215000,233123.215,56321.6094,9076.73633,3292.36157,3087.70947,173.883133,3609.35889,56.0
58,2024-04-03,23:31:24.274000,233124.274,56534.7734,9153.57324,3471.63135,3094.44482,179.672714,3633.46289,57.0
59,2024-04-03,23:31:25.538000,233125.538,56419.3203,9111.91602,3330.87646,3098.52124,180.77417,3640.84375,58.0
60,2024-04-03,23:31:26.592000,233126.592,56495.6055,9360.04199,3353.96558,3102.85083,182.270737,3649.66309,59.0
61,2024-04-03,23:31:27.164000,233127.164,56819.4609,9154.37891,3312.23438,3106.34058,182.725128,3654.51611,60.0
62,2024-04-03,23:31:28.377000,233128.377,60581.1484,9217.76953,3399.72974,3111.15039,185.046295,3666.28931,61.0
63,2024-04-03,23:31:29.160000,233129.16,56948.4297,9179.53027,3344.32666,3114.91138,185.897552,3672.604,62.0
64,2024-04-03,23:31:30.165000,233130.165,57460.1211,9241.4873,3386.84546,3119.22778,187.547852,3681.87134,63.0
65,2024-04-03,23:31:31.214000,233131.214,58022.2188,9264.84961,3392.0625,3123.49072,189.156189,3690.95923,64.0
66,2024-04-03,23:31:32.322000,233132.322,57744.3516,9227.72949,3390.78418,3127.60278,190.580688,3699.34473,65.0
67,2024-04-03,23:31:33.380000,233133.38,55759.668,9234.19629,3305.12354,3130.29272,190.362244,3701.37939,66.0
68,2024-04-03,23:31:34.431000,233134.431,57136.1484,9536.2998,3376.96606,3133.97437,191.304291,3707.88721,67.0
69,2024-04-03,23:31:35.486000,233135.486,56381.9648,9169.36133,3330.05273,3136.85767,191.359634,3710.93652,68.0
70,2024-04-03,23:31:36.542000,233136.542,56694.0977,9195.52539,3410.91309,3140.82959,192.787598,3719.19238,69.0
71,2024-04-03,23:31:37.591000,233137.591,56306.7383,9412.88184,3304.7439,3143.17114,192.388489,3720.33667,70.0
72,2024-04-03,23:31:38.160000,233138.16,59958.7188,9199.32031,3385.37012,3146.58252,193.156052,3726.05078,71.0
73,2024-04-03,23:31:39.219000,233139.219,58063.3125,9191.01855,3265.54712,3148.23486,192.302582,3725.14258,72.0
74,2024-04-03,23:31:40.270000,233140.27,58037.3867,9244.07617,3394.06958,3151.60229,193.121719,3730.96753,73.0
75,2024-04-03,23:31:41.322000,233141.322,61255.043,9269.13672,3297.39697,3153.57251,192.540344,3731.1936,74.0
76,2024-04-03,23:31:42.387000,233142.387,57027.5586,9200.79492,3358.46411,3156.30444,192.692444,3734.38184,75.0
77,2024-04-03,23:31:43.807000,233143.807,56457.3203,9238.71973,3308.68018,3158.30933,192.202118,3734.91553,76.0
78,2024-04-03,23:31:44.575000,233144.575,58234.6562,9716.87402,3413.5874,3161.62476,193.136978,3741.03564,77.0
79,2024-04-03,23:31:45.356000,233145.356,58281.0742,9401.52344,3280.75732,3163.1521,192.352493,3740.20947,78.0
80,2024-04-03,23:31:46.322000,233146.322,58795.8711,9333.88477,3398.01416,3166.125,192.931503,3744.91943,79.0
81,2024-04-03,23:31:47.380000,233147.38,56951.4336,9610.24902,3304.8418,3167.85889,192.337265,3744.87061,80.0
82,2024-04-03,23:31:48.164000,233148.164,57821.3281,9278.23633,3370.74756,3170.36377,192.453629,3747.72461,81.0
83,2024-04-03,23:31:49.160000,233149.16,58215.9375,9246.46582,3334.85059,3172.36963,192.123413,3748.73975,82.0
84,2024-04-03,23:31:50.219000,233150.219,57891.1797,9155.58301,3395.8772,3175.0625,192.517593,3752.61523,83.0
85,2024-04-03,23:31:51.275000,233151.275,57261.2852,9215.01562,3309.94116,3176.66821,191.917664,3752.42114,84.0
86,2024-04-03,23:31:52.323000,233152.323,60387.5703,9442.10449,3425.87207,3179.6001,192.6754,3757.62622,85.0
87,2024-04-03,23:31:53.597000,233153.597,57035.5977,9224.29102,3321.28906,3181.24756,192.148956,3757.69434,86.0
88,2024-04-03,23:31:54.164000,233154.164,57616.4531,9146.39453,3385.26465,3183.59229,192.282745,3760.44043,87.0
89,2024-04-03,23:31:55.214000,233155.214,56892.0039,9162.61621,3304.18433,3184.96265,191.606873,3759.7832,88.0
90,2024-04-03,23:31:56.436000,233156.436,56722.2891,9204.03711,3407.2522,3187.46021,191.965912,3763.35791,89.0
91,2024-04-03,23:31:57.541000,233157.541,59101.5625,9174.27051,3144.87427,3186.98706,190.937134,3759.79834,90.0
92,2024-04-03,23:31:58.591000,233158.591,56507.582,8947.74512,3235.61938,3187.52173,189.938934,3757.33838,91.0
93,2024-04-03,23:31:59.328000,233159.328,57570.9883,8976.99121,3193.55762,3187.5874,188.892441,3754.26465,92.0
94,2024-04-03,23:32:00.381000,233200.381,56474.8125,8910.29688,3270.73071,3188.4812,188.064743,3752.67529,93.0
95,2024-04-03,23:32:01.430000,233201.43,56956.0078,9009.20801,3175.39355,3188.34204,187.05275,3749.50024,94.0
96,2024-04-03,23:32:02.498000,233202.498,59318.5742,9168.49023,3272.09375,3189.22363,186.256287,3747.99243,95.0
97,2024-04-03,23:32:03.550000,233203.55,56583.3203,8965.12695,3138.77808,3188.69824,185.342468,3744.72559,96.0
98,2024-04-03,23:32:04.866000,233204.866,56027.1133,8874.72266,3227.44922,3189.09766,184.416199,3742.34619,97.0
99,2024-04-03,23:32:05.627000,233205.627,56029.0781,8906.72559,3112.10034,3188.31177,183.63208,3739.20801,98.0
100,2024-04-03,23:32:06.387000,233206.387,56756.7695,8921.51172,3220.68823,3188.63892,182.721375,3736.80298,99.0
101,2024-04-03,23:32:07.287000,233207.287,57979.2812,8944.42188,3150.69824,3188.25928,181.840637,3733.78125,100.0
102,2024-04-03,23:32:08.327000,233208.327,58820.4922,8999.40039,3294.19702,3189.30811,181.236633,3733.01807,101.0
103,2024-04-03,23:32:09.380000,233209.38,56333.8359,8918.81152,3199.93823,3189.41235,180.340714,3730.43457,102.0
104,2024-04-03,23:32:10.165000,233210.165,57558.1094,8816.66504,3257.64307,3190.07495,179.576843,3728.80542,103.0
105,2024-04-03,23:32:11.219000,233211.219,55492.6562,8951.93262,3140.13696,3189.59473,178.769043,3725.90186,104.0
106,2024-04-03,23:32:12.274000,233212.274,57953.7539,8965.75195,3244.73755,3190.11987,177.990494,3724.09131,105.0
107,2024-04-03,23:32:13.327000,233213.327,56093.5625,8904.35059,3147.39136,3189.71704,177.183899,3721.2688,106.0
108,2024-04-03,23:32:14.380000,233214.38,61893.4023,8876.69043,3262.41406,3190.39624,176.489883,3719.86597,107.0
109,2024-04-03,23:32:15.436000,233215.436,58478.3828,8872.0459,3147.24512,3189.99683,175.707489,3717.11914,108.0
110,2024-04-03,23:32:16.489000,233216.489,57154.7148,8827.21094,3289.41211,3190.90894,175.152847,3716.36743,109.0
111,2024-04-03,23:32:17.542000,233217.542,58149.8711,8912.49805,3173.13281,3190.74707,174.357651,3713.82007,110.0
112,2024-04-03,23:32:18.164000,233218.164,59671.7812,8900.0127,3265.40063,3191.41968,173.707382,3712.54175,111.0
113,2024-04-03,23:32:19.165000,233219.165,55838.5586,8857.41992,3166.10547,3191.1936,172.939819,3710.01318,112.0
114,2024-04-03,23:32:20.219000,233220.219,56218.8164,8868.41309,3237.96851,3191.60767,172.222443,3708.2749,113.0
115,2024-04-03,23:32:21.490000,233221.49,57351.4727,8948.34082,3173.84106,3191.45166,171.465317,3705.84766,114.0
116,2024-04-03,23:32:22.542000,233222.542,57420.4453,8940.82715,3254.33887,3191.99854,170.813538,3704.43921,115.0
117,2024-04-03,23:32:23.274000,233223.274,62014.5312,8860.92578,3242.08423,3192.43042,170.131409,3702.82471,116.0
118,2024-04-03,23:32:24.542000,233224.542,62248.1484,8892.5127,3257.26196,3192.98462,169.500687,3701.48682,117.0
119,2024-04-03,23:32:25.812000,233225.812,59771.7344,8894.00781,3180.03979,3192.87476,168.78125,3699.21851,118.0
120,2024-04-03,23:32:26.326000,233226.326,59201.8711,8866.93066,3260.23242,3193.44067,168.180695,3697.98267,119.0
121,2024-04-03,23:32:27.813000,233227.813,62085.0039,8923.36816,3171.33838,3193.25659,167.482193,3695.70312,120.0
122,2024-04-03,23:32:28.327000,233228.327,57658.543,8863.10938,3242.70361,3193.66528,166.840439,3694.18652,121.0
123,2024-04-03,23:32:29.380000,233229.38,59501.8438,8882.61523,3165.73511,3193.43652,166.165497,3691.93311,122.0
124,2024-04-03,23:32:30.437000,233230.437,56941.8828,8918.57812,3241.70361,3193.8291,165.540146,3690.44946,123.0
125,2024-04-03,23:32:31.490000,233231.49,58312.668,8891.25488,3165.59888,3193.60132,164.887939,3688.26514,124.0
126,2024-04-03,23:32:32.596000,233232.596,59092.4961,8829.24707,3241.15161,3193.98169,164.275146,3686.80713,125.0
127,2024-04-03,23:32:33.164000,233233.164,57927.0938,8889.93652,3178.3894,3193.85791,163.622986,3684.72681,126.0
128,2024-04-03,23:32:34.164000,233234.164,59729.0859,8868.28027,3331.58887,3194.94238,163.429901,3685.23218,127.0
129,2024-04-03,23:32:35.220000,233235.22,59455.4297,8824.17188,3173.21265,3194.77271,162.794495,3683.15625,128.0
130,2024-04-03,23:32:36.274000,233236.274,58034.7695,8869.75195,3265.76562,3195.32324,162.27446,3682.14648,129.0
131,2024-04-03,23:32:37.326000,233237.326,57891.1133,8921.36914,3178.07764,3195.19043,161.65654,3680.16016,130.0
132,2024-04-03,23:32:38.435000,233238.435,62633.6133,8835.68164,3246.14355,3195.57935,161.097778,3678.87256,131.0
133,2024-04-03,23:32:39.490000,233239.49,57924.2188,8925.44238,3129.26074,3195.0769,160.58519,3676.83252,132.0
134,2024-04-03,23:32:40.542000,233240.542,58707.9336,8876.94336,3225.65918,3195.30688,159.993942,3675.28857,133.0
135,2024-04-03,23:32:41.597000,233241.597,57621.8281,8940.34668,3128.95825,3194.81177,159.493942,3673.29346,134.0
136,2024-04-03,23:32:42.164000,233242.164,56707.9141,8862.85156,3222.12109,3195.01416,158.915726,3671.76123,135.0
137,2024-04-03,23:32:43.164000,233243.164,58300.832,8935.73145,3147.47046,3194.66455,158.373962,3669.78638,136.0
138,2024-04-03,23:32:44.274000,233244.274,56519.9492,8845.61719,3263.59692,3195.16772,157.90094,3668.87061,137.0
139,2024-04-03,23:32:45.327000,233245.327,92977.1094,8862.43457,3159.6145,3194.91016,157.350327,3666.96118,138.0
140,2024-04-03,23:32:46.380000,233246.38,56116.0664,8806.4209,3233.90088,3195.19067,156.814667,3665.63477,139.0
141,2024-04-03,23:32:47.436000,233247.436,58893.7461,8876.50098,3125.29785,3194.69141,156.361511,3663.77588,140.0
142,2024-04-03,23:32:48.490000,233248.49,57825.3672,8855.11426,3243.28589,3195.03613,155.851944,3662.59204,141.0
143,2024-04-03,23:32:49.542000,233249.542,56163.1133,8916.12402,3149.72852,3194.71704,155.345047,3660.7522,142.0
144,2024-04-03,23:32:50.164000,233250.164,58413.7031,9328.33691,3218.05591,3194.88013,154.811661,3659.31519,143.0
145,2024-04-03,23:32:51.164000,233251.164,56283.8242,8877.2998,3149.29321,3194.56348,154.31871,3657.51953,144.0
146,2024-04-03,23:32:52.219000,233252.219,66519.6953,8887.1377,3218.74951,3194.73047,153.787735,3656.09375,145.0
147,2024-04-03,23:32:53.490000,233253.49,60040.6289,8892.00684,3152.9104,3194.44385,153.302582,3654.35156,146.0
148,2024-04-03,23:32:54.219000,233254.219,56441.1992,8846.46582,3237.93237,3194.73975,152.816833,3653.19019,147.0
149,2024-04-03,23:32:55.490000,233255.49,58168.8906,8875.21191,3156.27881,3194.47998,152.327606,3651.46289,148.0
150,2024-04-03,23:32:56.219000,233256.219,56908.0312,8868.34668,3231.5415,3194.72852,151.849136,3650.27588,149.0
151,2024-04-03,23:32:57.437000,233257.437,59248.6523,8759.62988,3048.54517,3193.75391,151.806305,3649.17285,150.0
152,2024-04-03,23:32:58.542000,233258.542,55608.2539,8695.71289,3137.91602,3193.38403,151.367096,3647.48535,151.0
153,2024-04-03,23:32:59.597000,233259.597,57263.9727,8794.82617,3072.1355,3192.58643,151.18779,3646.1499,152.0
154,2024-04-03,23:33:00.165000,233300.165,55994.8125,8708.71973,3151.59985,3192.31836,150.725967,3644.49634,153.0
155,2024-04-03,23:33:01.380000,233301.38,58568.4727,8763.5625,3069.57251,3191.52124,150.563553,3643.21191,154.0
156,2024-04-03,23:33:02.438000,233302.438,58554.5859,8745.25293,3129.45166,3191.12085,150.154205,3641.5835,155.0
157,2024-04-03,23:33:03.706000,233303.706,57195.4375,8770.60547,3043.52515,3190.17456,150.137314,3640.58643,156.0
158,2024-04-03,23:33:04.219000,233304.219,55929.6484,8718.46484,3159.50342,3189.97925,149.674515,3639.00293,157.0
159,2024-04-03,23:33:05.490000,233305.49,55494.332,8771.8418,3068.0437,3189.20752,149.510971,3637.74048,158.0
160,2024-04-03,23:33:06.219000,233306.219,57910.4336,8709.47363,3200.16187,3189.27637,149.042511,3636.40381,159.0
161,2024-04-03,23:33:07.274000,233307.274,58241.832,8781.2168,3064.35156,3188.49561,148.900543,3635.19727,160.0
162,2024-04-03,23:33:08.219000,233308.219,57092.4336,8776.54883,3151.48584,3188.26562,148.464142,3633.65796,161.0
163,2024-04-03,23:33:09.274000,233309.274,57124.1758,8765.04199,3056.6355,3187.45312,148.364502,3632.54663,162.0
164,2024-04-03,23:33:10.326000,233310.326,58932.7969,8723.31445,3202.99243,3187.54858,147.908539,3631.27417,163.0
165,2024-04-03,23:33:11.380000,233311.38,65591.5078,8720.58008,3055.8064,3186.74512,147.818497,3630.20068,164.0
166,2024-04-03,23:33:12.490000,233312.49,59247.5352,8782.38184,3158.38452,3186.57349,147.375076,3628.69873,165.0
167,2024-04-03,23:33:13.542000,233313.542,57733.9609,10672.7686,3063.49512,3185.83203,147.236359,3627.54102,166.0
168,2024-04-03,23:33:14.597000,233314.597,59511.125,8755.49316,3116.77173,3185.41846,146.891983,3626.09448,167.0
169,2024-04-03,23:33:15.165000,233315.165,58540.2461,8708.41504,3074.99341,3184.76123,146.699905,3624.86084,168.0
170,2024-04-03,23:33:16.165000,233316.165,54585.5156,8683.53809,3164.3833,3184.64062,146.270462,3623.45215,169.0
171,2024-04-03,23:33:17.221000,233317.221,55051.9805,8723.95703,3038.22437,3183.7793,146.270081,3622.5896,170.0
172,2024-04-03,23:33:18.327000,233318.327,57243.0781,8713.73145,3171.38428,3183.70679,145.844391,3621.23999,171.0
173,2024-04-03,23:33:19.393000,233319.393,57699.25,8701.99805,3151.521,3183.51953,145.440491,3619.84106,172.0
174,2024-04-03,23:33:20.413000,233320.413,57267.2266,8716.93359,3176.84473,3183.4812,145.009384,3618.50928,173.0
175,2024-04-03,23:33:21.502000,233321.502,66600.9062,8703.43652,3076.5127,3182.86646,144.819763,3617.32568,174.0
176,2024-04-03,23:33:22.734000,233322.734,56359.1836,8693.10547,3125.93677,3182.54102,144.471771,3615.9563,175.0
177,2024-04-03,23:33:23.275000,233323.275,57035.6992,8765.88281,3034.87915,3181.70215,144.481735,3615.14746,176.0
178,2024-04-03,23:33:24.321000,233324.321,55766.8086,8760.89355,3156.12402,3181.55713,144.095932,3613.84497,177.0
179,2024-04-03,23:33:25.596000,233325.596,55255.0078,8786.07617,3052.43726,3180.83179,144.012558,3612.86938,178.0
180,2024-04-03,23:33:26.159000,233326.159,56473.6094,8745.21875,3151.10498,3180.66626,143.612457,3611.50366,179.0
181,2024-04-03,23:33:27.220000,233327.22,56379.582,8764.16211,3058.51611,3179.98706,143.512527,3610.52466,180.0
182,2024-04-03,23:33:28.268000,233328.268,55256.6172,8760.13281,3134.01685,3180.10376,143.467667,3610.50684,180.0
183,2024-04-03,23:33:29.326000,233329.326,59072.7305,8799.04102,3066.95068,3180.65552,142.833252,3609.15527,180.0
184,2024-04-03,23:33:30.375000,233330.375,58370.3516,8766.29102,3162.06445,3180.99512,142.720581,3609.15674,180.0
185,2024-04-03,23:33:31.436000,233331.436,57493.4375,8790.35156,3057.3728,3181.74268,141.704865,3606.85718,180.0
186,2024-04-03,23:33:32.540000,233332.54,58647.8203,8682.46387,3138.98779,3182.44556,141.168945,3605.95239,180.0
187,2024-04-03,23:33:33.596000,233333.596,57214.6992,8734.2793,3084.09326,3183.36157,139.981171,3603.30518,180.0
188,2024-04-03,23:33:34.159000,233334.159,57988.7227,8723.5293,3151.09399,3184.14062,139.405273,3602.35645,180.0
189,2024-04-03,23:33:35.165000,233335.165,57261.8242,8739.73828,3128.47998,3185.26074,138.13765,3599.67383,180.0
190,2024-04-03,23:33:36.213000,233336.213,56868.3242,9032.15039,3130.65308,3187.24512,134.71228,3591.38184,180.0
191,2024-04-03,23:33:37.274000,233337.274,70790.7969,8750.67969,3073.31519,3187.81812,133.999084,3589.81543,180.0
192,2024-04-03,23:33:38.375000,233338.375,58200.7969,8746.87109,3165.97559,3188.79785,133.182785,3588.34619,180.0
193,2024-04-03,23:33:39.436000,233339.436,56220.5117,8725.96777,3086.7959,3189.58447,132.137054,3585.99561,180.0
194,2024-04-03,23:33:40.484000,233340.484,55906.0469,8741.0166,3185.69775,3190.3916,131.668121,3585.396,180.0
195,2024-04-03,23:33:41.596000,233341.596,55645.0,9646.4668,3097.21948,3191.2771,130.489761,3582.74634,180.0
196,2024-04-03,23:33:42.159000,233342.159,55103.3398,8756.17188,3153.18579,3192.14648,129.712021,3581.28247,180.0
197,2024-04-03,23:33:43.164000,233343.164,55559.9648,8703.99414,3064.11694,3193.00732,128.323608,3577.97803,180.0
198,2024-04-03,23:33:44.269000,233344.269,60524.3984,8744.1084,3151.87061,3193.89233,127.487801,3576.35571,180.0
199,2024-04-03,23:33:45.326000,233345.326,56580.1055,8732.62695,3054.47461,3194.77075,125.961418,3572.65503,180.0
200,2024-04-03,23:33:46.375000,233346.375,55101.4766,8761.0166,3135.7583,3194.30444,126.018181,3572.35889,180.0
201,2024-04-03,23:33:47.436000,233347.436,57384.7773,8764.32129,3088.89404,3195.24756,124.568527,3568.95312,180.0
202,2024-04-03,23:33:48.485000,233348.485,55231.3008,9251.82617,3125.76685,3195.87109,123.944122,3567.70337,180.0
203,2024-04-03,23:33:49.542000,233349.542,56927.4961,8794.77246,3071.61401,3196.17749,123.556969,3566.84839,180.0
204,2024-04-03,23:33:50.591000,233350.591,57502.0859,8745.61328,3147.80029,3196.70996,123.14537,3566.146,180.0
205,2024-04-03,23:33:51.164000,233351.164,57038.3906,8791.80176,3195.36084,3197.96802,121.955025,3563.83301,180.0
206,2024-04-03,23:33:52.213000,233352.213,55664.125,8729.15332,3130.93384,3198.23877,121.746689,3563.47876,180.0
207,2024-04-03,23:33:53.274000,233353.274,56289.2539,8776.43262,3071.02002,3198.44971,121.490929,3562.92236,180.0
208,2024-04-03,23:33:54.321000,233354.321,60808.5664,8741.97363,3255.604,3199.42505,121.234619,3563.12891,180.0
209,2024-04-03,23:33:55.381000,233355.381,59145.2578,10227.9736,3150.52417,3200.43921,120.049149,3560.58667,180.0
210,2024-04-03,23:33:56.430000,233356.43,56773.3398,8653.02539,3259.10498,3201.23584,119.95977,3561.11523,180.0
211,2024-04-03,23:33:57.542000,233357.542,54759.4414,11120.0059,3182.81152,3203.30444,116.340477,3552.32593,180.0
212,2024-04-03,23:33:58.752000,233358.752,60355.3828,11409.2861,3390.53809,3206.19409,114.466064,3549.59229,180.0
213,2024-04-03,23:33:59.327000,233359.327,57572.7422,17210.6699,3108.69507,3207.88892,110.673706,3539.91016,180.0
214,2024-04-03,23:34:00.374000,233400.374,57171.5352,8692.39453,3362.38379,3210.52563,108.64241,3536.45288,180.0
215,2024-04-03,23:34:01.435000,233401.435,54890.9883,14187.6768,3208.83081,3212.80176,104.170036,3525.31177,180.0
216,2024-04-03,23:34:02.492000,233402.492,55925.3477,11001.333,3133.99487,3213.8291,102.460457,3521.21045,180.0
217,2024-04-03,23:34:03.543000,233403.543,70266.7266,8666.85547,3033.38452,3213.33032,103.107468,3522.65283,180.0
218,2024-04-03,23:34:04.164000,233404.164,61207.5273,8759.47559,3143.48633,3212.53711,103.10054,3521.83887,180.0
219,2024-04-03,23:34:05.164000,233405.164,60175.5859,8752.625,3066.59131,3211.60107,103.664261,3522.59375,180.0
220,2024-04-03,23:34:06.213000,233406.213,54904.3242,8756.83301,3139.65234,3210.78125,103.640114,3521.70166,180.0
221,2024-04-03,23:34:07.275000,233407.275,56603.9531,8764.25586,3049.60107,3210.00635,104.324371,3522.97949,180.0
222,2024-04-03,23:34:08.321000,233408.321,55810.2422,8810.99902,3376.57886,3210.43604,104.847427,3524.97827,180.0
223,2024-04-03,23:34:09.380000,233409.38,56122.6758,8749.53516,3066.39722,3209.68115,105.405205,3525.89673,180.0
