,date,time,Flare Flag,1-7 GHz,7-13 GHz,13-18 GHz,Mean,Sigma,Threshold,Count
22,2024-04-03,21:39:48.223000,213948.223,56197.3633,8305.0957,3356.8335,3298.07666,48.1580734,3442.55078,21.0
23,2024-04-03,21:39:49.318000,213949.318,48500.8984,8472.24707,3248.70776,3295.83276,48.1426468,3440.26074,22.0
24,2024-04-03,21:39:50.587000,213950.587,46215.6133,8405.44238,3346.46875,3298.03442,48.204113,3442.64673,23.0
25,2024-04-03,21:39:51.155000,213951.155,47243.1758,8473.81445,3265.90063,3296.69531,47.6143913,3439.53857,24.0
26,2024-04-03,21:39:52.155000,213952.155,57514.3906,8357.99902,3360.20679,3299.2356,48.3183899,3444.19067,25.0
27,2024-04-03,21:39:53.211000,213953.211,52204.5469,8381.96875,3247.56445,3297.24829,48.4247856,3442.52271,26.0
28,2024-04-03,21:39:54.317000,213954.317,52242.7109,8135.44287,3264.83496,3296.04785,47.8844757,3439.70117,27.0
29,2024-04-03,21:39:55.372000,213955.372,50288.5742,8158.24951,3151.66943,3290.89136,54.3459435,3453.9292,28.0
30,2024-04-03,21:39:56.428000,213956.428,49740.7266,7653.29199,3034.65283,3282.05566,71.4982529,3496.55029,29.0
31,2024-04-03,21:39:57.483000,213957.483,45627.2148,7442.65527,2824.64087,3266.80859,109.125679,3594.18555,30.0
32,2024-04-03,21:39:58.534000,213958.534,48183.5273,7429.22119,2939.94971,3256.26489,122.297997,3623.15894,31.0
33,2024-04-03,21:39:59.588000,213959.588,44815.5039,7494.19482,2836.41626,3243.14453,141.362946,3667.2334,32.0
34,2024-04-03,21:40:00.156000,214000.156,45757.0312,7471.83398,2930.46582,3233.66943,149.402145,3681.87598,33.0
35,2024-04-03,21:40:01.210000,214001.21,43404.8008,7460.23486,2841.14258,3222.12451,161.792984,3707.50342,34.0
36,2024-04-03,21:40:02.293000,214002.293,45047.875,7482.24609,2926.95483,3213.69116,167.019547,3714.74976,35.0
37,2024-04-03,21:40:03.318000,214003.318,44198.5781,7461.74463,2824.13818,3202.87012,176.958435,3733.74536,36.0
38,2024-04-03,21:40:04.371000,214004.371,44285.4922,7438.5,2938.7915,3195.73291,179.799896,3735.13257,37.0
39,2024-04-03,21:40:05.480000,214005.48,44263.5977,7501.61719,2852.81299,3186.70874,185.870636,3744.3208,38.0
40,2024-04-03,21:40:06.533000,214006.533,46778.3711,7436.45801,2951.19604,3180.66992,187.248215,3742.41455,39.0
41,2024-04-03,21:40:07.588000,214007.588,44159.1172,7420.16064,2824.90332,3171.77588,193.20137,3751.37988,40.0
42,2024-04-03,21:40:08.154000,214008.154,56475.625,7462.05664,2949.1123,3166.34497,193.915451,3748.09131,41.0
43,2024-04-03,21:40:09.155000,214009.155,51307.8594,7522.1499,2823.52783,3158.18262,198.706055,3754.30078,42.0
44,2024-04-03,21:40:10.265000,214010.265,47307.8398,7444.61523,2927.22437,3152.81152,199.458313,3751.18652,43.0
45,2024-04-03,21:40:11.318000,214011.318,45100.7188,7453.24316,2874.39795,3146.48364,201.551193,3751.13721,44.0
46,2024-04-03,21:40:14.154000,214014.154,56916.3008,7469.23145,2928.62573,3141.64233,201.876648,3747.27222,45.0
47,2024-04-03,21:40:14.227000,214014.227,44777.3125,7531.979,2855.68311,3135.42603,204.023529,3747.49658,46.0
48,2024-04-03,21:40:14.516000,214014.516,46354.2305,7447.1123,2938.40967,3131.23413,203.829422,3742.72241,47.0
49,2024-04-03,21:40:15.588000,214015.588,45043.2617,7490.2998,2833.13379,3125.02368,206.188507,3743.58936,48.0
50,2024-04-03,21:40:16.156000,214016.156,52676.1328,7429.48291,2939.27026,3121.23267,205.750656,3738.48462,49.0
51,2024-04-03,21:40:17.154000,214017.154,44427.5664,7516.86621,2830.354,3115.41528,207.751816,3738.67065,50.0
52,2024-04-03,21:40:18.210000,214018.21,44518.9375,7442.11279,2931.91284,3111.81714,207.263306,3733.60693,51.0
53,2024-04-03,21:40:19.264000,214019.264,45592.4727,7522.27197,2834.06958,3106.47559,208.806885,3732.89624,52.0
54,2024-04-03,21:40:20.372000,214020.372,46209.3594,7428.01904,2921.38062,3102.98315,208.348816,3728.02954,53.0
55,2024-04-03,21:40:21.427000,214021.427,45723.0,7445.99658,2860.41187,3098.49097,208.999054,3725.48828,54.0
56,2024-04-03,21:40:22.479000,214022.479,45884.5547,7458.20654,2904.98804,3094.97266,208.691162,3721.04614,55.0
57,2024-04-03,21:40:23.534000,214023.534,43843.6641,7562.14893,2824.82251,3090.14868,209.911499,3719.8833,56.0
58,2024-04-03,21:40:24.588000,214024.588,48132.2578,7477.13672,2945.57544,3087.6123,208.907364,3714.33447,57.0
59,2024-04-03,21:40:25.155000,214025.155,44517.4414,7489.59668,2841.21045,3083.36401,209.578354,3712.09912,58.0
60,2024-04-03,21:40:26.210000,214026.21,45808.9883,7520.30957,2931.74683,3080.79419,208.699081,3706.89136,59.0
61,2024-04-03,21:40:27.265000,214027.265,43903.3516,7430.31445,2842.84863,3076.82837,209.193451,3704.40869,60.0
62,2024-04-03,21:40:28.320000,214028.32,46924.0977,7573.86035,2916.60596,3074.2019,208.45079,3699.5542,61.0
63,2024-04-03,21:40:29.371000,214029.371,44771.2227,7510.0459,2856.48828,3070.69019,208.581787,3696.43555,62.0
64,2024-04-03,21:40:30.480000,214030.48,46756.207,7528.08789,2945.57471,3068.70435,207.490692,3691.17627,63.0
65,2024-04-03,21:40:31.588000,214031.588,45958.2891,7615.16797,2840.58789,3065.14014,207.799667,3688.53906,64.0
66,2024-04-03,21:40:32.156000,214032.156,47316.5,7618.84473,2932.16333,3063.09424,206.830856,3683.58691,65.0
67,2024-04-03,21:40:33.210000,214033.21,46562.9922,8371.41797,2847.79492,3059.83203,206.939301,3680.6499,66.0
68,2024-04-03,21:40:34.266000,214034.266,45741.4102,11809.1582,2901.07349,3057.46265,206.277252,3676.29443,67.0
69,2024-04-03,21:40:35.317000,214035.317,46375.4336,11796.248,2850.45825,3054.41846,206.266022,3673.21655,68.0
70,2024-04-03,21:40:36.373000,214036.373,49948.9141,8446.16113,2927.2041,3052.57471,205.317535,3668.52734,69.0
71,2024-04-03,21:40:37.427000,214037.427,45856.543,7632.24463,2835.14551,3049.46851,205.476334,3665.89746,70.0
72,2024-04-03,21:40:38.480000,214038.48,46368.7617,7534.3667,2931.29712,3047.8042,204.484573,3661.25781,71.0
73,2024-04-03,21:40:39.588000,214039.588,45368.0117,7493.68457,2842.62793,3044.95435,204.475006,3658.37939,72.0
74,2024-04-03,21:40:40.156000,214040.156,47978.6875,7491.90576,2916.42432,3043.1936,203.607468,3654.01611,73.0
75,2024-04-03,21:40:41.156000,214041.156,45778.4062,7478.07275,2866.42676,3040.80493,203.245987,3650.54297,74.0
76,2024-04-03,21:40:42.210000,214042.21,45800.2695,7472.80078,2946.49854,3039.54761,202.161285,3646.03149,75.0
77,2024-04-03,21:40:43.264000,214043.264,47786.5078,7497.7251,2822.70483,3036.69434,202.345703,3643.73145,76.0
78,2024-04-03,21:40:44.371000,214044.371,49411.3789,7439.48877,2934.95801,3035.37305,201.342865,3639.40161,77.0
79,2024-04-03,21:40:45.428000,214045.428,44555.0,7375.01123,2851.70532,3033.01831,201.110687,3636.35034,78.0
80,2024-04-03,21:40:46.480000,214046.48,46576.2578,7439.25977,2934.62354,3031.77271,200.125092,3632.14795,79.0
81,2024-04-03,21:40:47.534000,214047.534,45612.5781,7381.3374,2840.68945,3029.38428,199.997986,3629.37817,80.0
82,2024-04-03,21:40:48.588000,214048.588,51310.3047,7414.36572,2925.84497,3028.10596,199.075867,3625.3335,81.0
83,2024-04-03,21:40:49.155000,214049.155,46239.168,7513.13672,2822.84155,3025.60278,199.138885,3623.01953,82.0
84,2024-04-03,21:40:50.210000,214050.21,46728.4297,7503.87061,2938.23706,3024.55005,198.153427,3619.01025,83.0
85,2024-04-03,21:40:51.264000,214051.264,47434.1133,7480.99902,2829.49438,3022.22803,198.101837,3616.53369,84.0
86,2024-04-03,21:40:52.318000,214052.318,49724.6562,7454.20215,2929.09302,3021.13232,197.176254,3612.66113,85.0
87,2024-04-03,21:40:53.372000,214053.372,45654.7188,7455.59717,2839.53247,3019.02075,196.990051,3609.99097,86.0
88,2024-04-03,21:40:54.480000,214054.48,46112.4336,7457.57373,2942.87817,3018.14551,196.014236,3606.18823,87.0
89,2024-04-03,21:40:55.535000,214055.535,45940.2617,7484.75635,2843.55762,3016.16162,195.767624,3603.46436,88.0
90,2024-04-03,21:40:56.589000,214056.589,49308.082,7462.69971,2913.55664,3015.00879,194.956406,3599.87793,89.0
91,2024-04-03,21:40:57.157000,214057.157,50564.7578,7440.53027,2830.50586,3012.95874,194.833038,3597.45801,90.0
92,2024-04-03,21:40:58.157000,214058.157,46535.543,7513.06055,2928.78955,3012.03369,193.949356,3593.88184,91.0
93,2024-04-03,21:40:59.267000,214059.267,46451.0586,7557.27393,2824.35107,3009.99365,193.87001,3591.60376,92.0
94,2024-04-03,21:41:00.317000,214100.317,46658.6758,7479.00879,2961.09912,3009.46777,192.883835,3588.11914,93.0
95,2024-04-03,21:41:01.373000,214101.373,47334.5273,7464.85449,2849.82227,3007.76929,192.551178,3585.42285,94.0
96,2024-04-03,21:41:04.156000,214104.156,46958.8398,7457.45459,2941.6084,3007.07275,191.64328,3582.00244,95.0
97,2024-04-03,21:41:04.232000,214104.232,46795.7852,7466.04395,2853.24707,3005.47046,191.275818,3579.29785,96.0
98,2024-04-03,21:41:04.577000,214104.577,46709.8906,7427.16357,2917.80933,3004.56665,190.487091,3576.02783,97.0
99,2024-04-03,21:41:05.156000,214105.156,45295.5508,7431.79395,2511.68042,2999.53735,195.933914,3587.33911,98.0
100,2024-04-03,21:41:06.156000,214106.156,46098.2422,7441.76562,2935.33228,2998.88892,195.035522,3583.99561,99.0
101,2024-04-03,21:41:07.210000,214107.21,46398.2422,7490.42773,2827.26367,2997.17261,194.806091,3581.59082,100.0
102,2024-04-03,21:41:08.264000,214108.264,45876.0234,7674.85986,2923.36841,2996.44189,193.969894,3578.35156,101.0
103,2024-04-03,21:41:09.373000,214109.373,45389.5859,7454.72217,2824.32935,2994.75464,193.755997,3576.02271,102.0
104,2024-04-03,21:41:10.426000,214110.426,45998.8633,7495.27197,2937.48926,2994.19873,192.885223,3572.85449,103.0
105,2024-04-03,21:41:11.480000,214111.48,45032.2383,7526.82959,2823.0022,2992.55249,192.683258,3570.60229,104.0
106,2024-04-03,21:41:12.535000,214112.535,50205.3242,7526.30029,2943.74121,2992.08789,191.807587,3567.51074,105.0
107,2024-04-03,21:41:13.589000,214113.589,50022.5938,7413.03076,2808.35962,2990.35474,191.723602,3565.52539,106.0
108,2024-04-03,21:41:14.156000,214114.156,45632.2266,7482.61475,2920.48267,2989.70142,190.940475,3562.52295,107.0
109,2024-04-03,21:41:15.589000,214115.589,48000.3984,7472.43213,2838.44458,2988.30103,190.600815,3560.10352,108.0
110,2024-04-03,21:41:16.156000,214116.156,46504.7109,7464.68799,2941.56812,2987.87207,189.771011,3557.18506,109.0
111,2024-04-03,21:41:17.211000,214117.211,47423.0547,7445.49365,2834.99048,2986.48242,189.45871,3554.8584,110.0
112,2024-04-03,21:41:18.643000,214118.643,45497.1797,7534.31689,2906.81128,2985.76465,188.745132,3552.0,111.0
113,2024-04-03,21:41:19.211000,214119.211,45918.8906,7423.92676,2823.93579,2984.31982,188.513382,3549.85986,112.0
114,2024-04-03,21:41:20.427000,214120.427,47206.8438,7491.60645,2936.94946,2983.90039,187.726242,3547.0791,113.0
115,2024-04-03,21:41:21.533000,214121.533,47579.0742,7484.58594,2847.85571,2982.70703,187.328125,3544.69141,114.0
116,2024-04-03,21:41:22.804000,214122.804,46809.9648,7435.48486,2937.55566,2982.31445,186.552841,3541.9729,115.0
117,2024-04-03,21:41:23.318000,214123.318,45919.8477,7486.78809,2837.33496,2981.0647,186.224731,3539.73877,116.0
118,2024-04-03,21:41:24.371000,214124.371,43663.1523,7433.14453,2916.88037,2980.51611,185.515503,3537.0625,117.0
119,2024-04-03,21:41:25.426000,214125.426,45036.625,7427.97412,2817.16992,2979.13159,185.335922,3535.1394,118.0
120,2024-04-03,21:41:26.157000,214126.157,46303.0156,7505.64551,2909.10498,2978.54297,184.663498,3532.53345,119.0
121,2024-04-03,21:41:27.211000,214127.211,48272.7773,7535.12256,2836.50562,2977.35938,184.34166,3530.38428,120.0
122,2024-04-03,21:41:28.318000,214128.318,45504.7773,7488.08691,2903.00659,2976.74487,183.696854,3527.83545,121.0
123,2024-04-03,21:41:29.374000,214129.374,46492.168,7477.15283,2832.49146,2975.5625,183.402557,3525.77002,122.0
124,2024-04-03,21:41:30.427000,214130.427,45761.1016,7475.17334,2924.89355,2975.15063,182.706787,3523.271,123.0
125,2024-04-03,21:41:31.480000,214131.48,46080.375,7465.78613,2850.0083,2974.14136,182.305389,3521.05762,124.0
126,2024-04-03,21:41:32.534000,214132.534,44089.5117,7403.35693,2917.87817,2973.69116,181.642685,3518.61914,125.0
127,2024-04-03,21:41:33.643000,214133.643,47534.4414,7420.39014,2811.49194,2972.40405,181.488251,3516.86865,126.0
128,2024-04-03,21:41:34.156000,214134.156,44629.1523,7425.37549,2908.16943,2971.89819,180.856522,3514.46777,127.0
129,2024-04-03,21:41:35.211000,214135.211,45340.9219,7440.82275,2841.19824,2970.87695,180.517532,3512.42969,128.0
130,2024-04-03,21:41:36.265000,214136.265,47512.3203,7434.42529,2927.86743,2970.5437,179.847153,3510.08521,129.0
131,2024-04-03,21:41:37.318000,214137.318,46802.9219,7443.25928,2844.82568,2969.57642,179.494553,3508.06006,130.0
132,2024-04-03,21:41:38.426000,214138.426,46212.7266,7451.44287,2902.10571,2969.06128,178.901947,3505.76709,131.0
133,2024-04-03,21:41:39.480000,214139.48,45790.7344,7493.54883,2813.43823,2967.88232,178.732437,3504.07959,132.0
134,2024-04-03,21:41:40.534000,214140.534,46859.1211,7516.55713,2914.30493,2967.47949,178.111298,3501.81348,133.0
135,2024-04-03,21:41:41.588000,214141.588,45615.125,7447.58447,2806.83252,2966.28076,177.979294,3500.21875,134.0
136,2024-04-03,21:41:42.155000,214142.155,45718.0117,7453.81299,2896.48608,2965.76392,177.413589,3498.00464,135.0
137,2024-04-03,21:41:43.211000,214143.211,47243.0977,7420.66797,2826.12549,2964.73706,177.162491,3496.22461,136.0
138,2024-04-03,21:41:44.264000,214144.264,47703.0508,7405.9375,2898.32593,2964.2522,176.603241,3494.06201,137.0
139,2024-04-03,21:41:45.317000,214145.317,45783.7227,7464.52979,2818.07959,2963.19312,176.395035,3492.37817,138.0
140,2024-04-03,21:41:46.373000,214146.373,45947.3086,7433.76855,2923.27295,2962.90601,175.786438,3490.26538,139.0
141,2024-04-03,21:41:47.427000,214147.427,46346.25,7492.35352,2800.62793,2961.74683,175.688416,3488.81201,140.0
142,2024-04-03,21:41:48.533000,214148.533,46328.1914,7526.77393,2912.23608,2961.39575,175.109436,3486.72412,141.0
143,2024-04-03,21:41:49.589000,214149.589,46103.332,7475.28564,2819.90259,2960.39941,174.887512,3485.06201,142.0
144,2024-04-03,21:41:50.156000,214150.156,46578.5273,7481.5293,2921.11792,2960.12476,174.301666,3483.02979,143.0
145,2024-04-03,21:41:51.156000,214151.156,46465.7148,7474.90771,2817.46729,2959.13403,174.102936,3481.44287,144.0
146,2024-04-03,21:41:52.211000,214152.211,44347.6602,7406.4248,2910.46851,2958.79858,173.538345,3479.41357,145.0
147,2024-04-03,21:41:53.318000,214153.318,46822.7266,7461.22559,2804.08911,2957.73877,173.415512,3477.98535,146.0
148,2024-04-03,21:41:54.371000,214154.371,44249.0156,7453.50098,2927.65015,2957.53418,172.838348,3476.04932,147.0
149,2024-04-03,21:41:55.426000,214155.426,46000.3633,7434.97852,2822.04541,2956.61865,172.608002,3474.44263,148.0
150,2024-04-03,21:41:56.480000,214156.48,47594.3008,7433.15723,2919.05151,2956.3667,172.049026,3472.51367,149.0
151,2024-04-03,21:41:57.534000,214157.534,46033.2383,7429.87695,2844.03613,2955.61768,171.718521,3470.77319,150.0
152,2024-04-03,21:41:58.588000,214158.588,46319.7227,7433.66211,2925.99805,2955.42163,171.157623,3468.89453,151.0
153,2024-04-03,21:41:59.156000,214159.156,45215.2188,7479.5752,2808.12915,2954.45239,171.011795,3467.48779,152.0
154,2024-04-03,21:42:00.210000,214200.21,46501.6836,7394.57178,2909.92285,2954.16162,170.48291,3465.61035,153.0
155,2024-04-03,21:42:01.268000,214201.268,48510.2344,7630.83936,2845.21851,2953.4541,170.153641,3463.91504,154.0
156,2024-04-03,21:42:02.345000,214202.345,44771.293,7538.74072,2919.0498,2953.23218,169.622345,3462.09912,155.0
157,2024-04-03,21:42:03.372000,214203.372,48671.1094,7466.50049,2794.63525,2952.21558,169.549835,3460.86499,156.0
158,2024-04-03,21:42:04.480000,214204.48,44222.2422,7438.35449,2917.31787,2951.99316,169.029816,3459.08252,157.0
159,2024-04-03,21:42:05.211000,214205.211,46474.168,7518.99316,2813.58862,2951.11719,168.848328,3457.66211,158.0
160,2024-04-03,21:42:06.156000,214206.156,45948.7812,7504.0293,2916.05908,2950.89673,168.337219,3455.90845,159.0
161,2024-04-03,21:42:07.211000,214207.211,43633.1797,7539.53809,2829.48657,2950.13818,168.07785,3454.37183,160.0
162,2024-04-03,21:42:08.264000,214208.264,46659.1562,7461.19629,2908.37695,2949.87866,167.585205,3452.63428,161.0
163,2024-04-03,21:42:09.330000,214209.33,46373.332,7461.06738,2823.42114,2949.0979,167.36348,3451.18848,162.0
164,2024-04-03,21:42:10.371000,214210.371,45650.2305,7446.00732,2929.32764,2948.97656,166.853226,3449.53613,163.0
165,2024-04-03,21:42:11.427000,214211.427,63851.043,7462.375,2817.89819,2948.17749,166.651917,3448.1333,164.0
166,2024-04-03,21:42:12.480000,214212.48,44835.3828,7426.56787,2925.61694,2948.04077,166.154785,3446.50513,165.0
167,2024-04-03,21:42:13.589000,214213.589,45825.4688,7430.46973,2830.85498,2947.33472,165.900879,3445.03735,166.0
168,2024-04-03,21:42:14.155000,214214.155,43943.7148,7521.47412,2924.04932,2947.19531,165.409744,3443.42456,167.0
169,2024-04-03,21:42:15.156000,214215.156,47060.9922,7500.47998,2861.27319,2946.68408,165.041534,3441.80859,168.0
170,2024-04-03,21:42:16.306000,214216.306,75508.3672,7442.76758,2931.24829,2946.59253,164.556549,3440.26221,169.0
171,2024-04-03,21:42:17.277000,214217.277,53437.3711,7467.82324,2817.50854,2945.83325,164.366455,3438.93262,170.0
172,2024-04-03,21:42:18.359000,214218.359,43624.1406,7488.85742,2901.53418,2945.57422,163.921356,3437.33838,171.0
173,2024-04-03,21:42:19.412000,214219.412,45945.7578,7509.00684,2799.4231,2944.72461,163.816467,3436.17407,172.0
174,2024-04-03,21:42:20.483000,214220.483,49528.2891,7442.80811,2907.2666,2944.50806,163.364624,3434.60205,173.0
175,2024-04-03,21:42:21.588000,214221.588,48335.5312,7530.47021,2839.42139,2943.90405,163.089249,3433.17188,174.0
176,2024-04-03,21:42:22.158000,214222.158,46214.918,7531.69482,2923.57642,2943.78784,162.628983,3431.6748,175.0
177,2024-04-03,21:42:23.213000,214223.213,48538.1523,7507.42627,2815.13623,2943.05688,162.452072,3430.41309,176.0
178,2024-04-03,21:42:24.267000,214224.267,45109.1172,7424.30371,2920.50879,2942.92944,161.998886,3428.92603,177.0
179,2024-04-03,21:42:25.318000,214225.318,44760.0898,7428.23584,2824.82202,2942.26587,161.786636,3427.62573,178.0
180,2024-04-03,21:42:26.376000,214226.376,44825.8125,7469.14746,2885.74683,2941.94995,161.387238,3426.11157,179.0
181,2024-04-03,21:42:27.429000,214227.429,44835.8477,7446.26221,2790.94092,2941.11157,161.319702,3425.0708,180.0
182,2024-04-03,21:42:28.483000,214228.483,42900.5234,7512.47559,2898.06128,2938.57983,158.362564,3413.66748,180.0
183,2024-04-03,21:42:29.587000,214229.587,44911.4648,7565.39551,2812.79028,2936.12402,156.847153,3406.66553,180.0
184,2024-04-03,21:42:30.159000,214230.159,43735.8672,7533.14551,2899.29004,2933.62646,153.787781,3394.98975,180.0
185,2024-04-03,21:42:31.160000,214231.16,44059.8945,7469.00635,2812.27881,2931.26221,152.353592,3388.323,180.0
186,2024-04-03,21:42:32.212000,214232.212,44606.1211,7456.89941,2907.06787,2928.76562,148.991089,3375.73877,180.0
187,2024-04-03,21:42:33.265000,214233.265,44914.3711,7457.48633,2816.59399,2926.34399,147.238571,3368.05957,180.0
188,2024-04-03,21:42:34.374000,214234.374,46137.0938,7486.85742,2922.9519,2924.10962,144.171219,3356.62329,180.0
189,2024-04-03,21:42:35.430000,214235.43,43024.707,7457.73193,2821.40771,2921.66455,142.133148,3348.06396,180.0
190,2024-04-03,21:42:36.483000,214236.483,46357.3789,7437.67627,2936.18408,2919.40479,138.584702,3335.15894,180.0
191,2024-04-03,21:42:37.534000,214237.534,47076.8711,7427.34912,2807.61353,2917.02124,136.766815,3327.32178,180.0
192,2024-04-03,21:42:38.590000,214238.59,46857.3438,7458.96533,2896.45435,2914.67529,133.424179,3314.94775,180.0
193,2024-04-03,21:42:39.157000,214239.157,45156.125,7471.64453,2807.07031,2912.36304,131.646393,3307.30225,180.0
194,2024-04-03,21:42:40.215000,214240.215,47110.6758,7527.94385,2936.05591,2910.00684,127.313805,3291.94824,180.0
195,2024-04-03,21:42:41.265000,214241.265,45522.1211,7480.13135,2784.69458,2907.43091,125.098396,3282.72607,180.0
196,2024-04-03,21:42:42.320000,214242.32,44528.2422,7467.67041,2897.07349,2904.94263,120.717407,3267.09473,180.0
197,2024-04-03,21:42:43.374000,214243.374,43581.8945,7481.52002,2791.10815,2902.11572,117.322838,3254.08423,180.0
198,2024-04-03,21:42:44.482000,214244.482,44189.5195,7495.96777,2923.59766,2899.9873,113.361237,3240.07104,180.0
199,2024-04-03,21:42:45.535000,214245.535,44950.7305,7472.28955,2819.12891,2897.57495,110.376099,3228.70312,180.0
200,2024-04-03,21:42:46.267000,214246.267,46669.7031,7469.17285,2917.57983,2895.35547,105.81147,3212.78979,180.0
201,2024-04-03,21:42:47.321000,214247.321,45937.0312,7476.13574,2782.70776,2892.70532,102.565086,3200.40063,180.0
202,2024-04-03,21:42:48.376000,214248.376,44505.9375,7448.73047,2914.51196,2890.24805,96.5014801,3179.75244,180.0
203,2024-04-03,21:42:49.318000,214249.318,45632.0703,7448.29395,2800.43677,2887.75757,92.9188995,3166.51416,180.0
204,2024-04-03,21:42:50.376000,214250.376,47981.9492,7477.45459,2894.31885,2885.24561,86.3284607,3144.23096,180.0
205,2024-04-03,21:42:51.429000,214251.429,45616.7344,7433.59033,2784.78223,2882.57275,81.8075104,3127.99536,180.0
206,2024-04-03,21:42:52.483000,214252.483,44150.2539,7466.53174,2902.18726,2880.02832,73.5694885,3100.73682,180.0
207,2024-04-03,21:42:53.589000,214253.589,42598.957,7504.02197,2811.56372,2877.60596,68.406929,3082.82666,180.0
208,2024-04-03,21:42:54.159000,214254.159,46148.9336,7552.94043,2905.43262,2875.60938,61.9735031,3061.52979,180.0
209,2024-04-03,21:42:55.159000,214255.159,45772.5703,7471.23242,2801.82007,2873.66553,58.6781769,3049.69995,180.0
210,2024-04-03,21:42:56.430000,214256.43,46141.4805,7474.71973,2916.70679,2873.0105,57.5025864,3045.51831,180.0
211,2024-04-03,21:42:57.484000,214257.484,46326.9141,7490.00781,2822.97632,2873.00098,57.5274506,3045.58325,180.0
212,2024-04-03,21:42:58.538000,214258.538,44432.1797,7423.06348,2908.59912,2872.8269,57.3656311,3044.92383,180.0
213,2024-04-03,21:42:59.914000,214259.914,43914.8125,7470.3999,2811.68604,2872.6897,57.471489,3045.10425,180.0
214,2024-04-03,21:43:00.431000,214300.431,46094.4883,7497.35205,2940.16211,2872.74341,57.546093,3045.38159,180.0
215,2024-04-03,21:43:01.156000,214301.156,47750.4219,7535.31006,2824.75317,2872.65234,57.6019859,3045.45825,180.0
216,2024-04-03,21:43:02.418000,214302.418,45621.6367,7483.21484,2914.22363,2872.58154,57.546093,3045.21973,180.0
217,2024-04-03,21:43:03.483000,214303.483,46152.3516,7519.74609,2829.3772,2872.61084,57.5150185,3045.15601,180.0
218,2024-04-03,21:43:04.216000,214304.216,46793.5977,7423.07861,2916.8125,2872.48877,57.3967857,3044.6792,180.0
219,2024-04-03,21:43:05.276000,214305.276,47150.7812,7537.41748,2797.93091,2872.18359,57.6640244,3045.17578,180.0
220,2024-04-03,21:43:06.330000,214306.33,46259.6719,7556.37549,2899.28149,2871.89526,57.3905563,3044.06689,180.0
221,2024-04-03,21:43:07.384000,214307.384,45609.4805,7513.12305,2809.66553,2871.81055,57.471489,3044.2251,180.0
222,2024-04-03,21:43:08.492000,214308.492,45554.1328,7570.57861,2919.23975,2871.64478,57.2783051,3043.47974,180.0
223,2024-04-03,21:43:09.534000,214309.534,45929.9102,7635.02344,2803.9585,2871.53589,57.3967857,3043.72632,180.0
