,UTC_TIME,TAI,ESP_Q0_COUNTS,ESP_Q1_COUNTS,ESP_Q2_COUNTS,ESP_Q3_COUNTS,ESP_0_7_COUNTS,ESP_17_COUNTS,ESP_25_COUNTS,ESP_30_COUNTS,ESP_36_COUNTS,ESP_DARK_COUNTS,MP_LYA_COUNTS,MP_DARK_COUNTS,dt,ESP_0_7_DIFFS
46,2024-04-03 21:12:20,2090869977.6152277,54,111,165,223,553,559,158,161,0,50,38,40,2024-04-03 21:12:20,1.0
47,2024-04-03 21:12:30,2090869987.6149468,54,110,165,222,551,559,158,161,1,49,40,39,2024-04-03 21:12:30,-2.0
48,2024-04-03 21:12:40,2090869997.6149712,53,111,165,221,550,559,157,161,0,49,39,40,2024-04-03 21:12:40,-1.0
49,2024-04-03 21:12:50,2090870007.6149738,54,111,164,223,552,557,156,161,0,49,41,39,2024-04-03 21:12:50,2.0
50,2024-04-03 21:13:00,2090870017.614937,55,110,164,221,550,560,157,161,0,49,39,39,2024-04-03 21:13:00,-2.0
51,2024-04-03 21:13:10,2090870027.6152484,53,111,164,222,550,558,157,161,1,49,39,39,2024-04-03 21:13:10,0.0
52,2024-04-03 21:13:20,2090870037.615002,54,110,166,221,551,558,156,160,0,48,39,40,2024-04-03 21:13:20,1.0
53,2024-04-03 21:13:30,2090870047.6152427,54,110,165,221,550,558,157,160,0,48,39,39,2024-04-03 21:13:30,-1.0
54,2024-04-03 21:13:40,2090870057.6150162,53,110,164,222,549,559,158,161,0,48,39,39,2024-04-03 21:13:40,-1.0
55,2024-04-03 21:13:50,2090870067.6150243,54,110,165,221,550,559,157,161,0,50,39,40,2024-04-03 21:13:50,1.0
56,2024-04-03 21:14:00,2090870077.6150315,52,111,164,222,549,559,156,161,0,49,40,39,2024-04-03 21:14:00,-1.0
57,2024-04-03 21:14:10,2090870087.6150272,53,110,163,222,548,558,157,161,0,49,39,39,2024-04-03 21:14:10,-1.0
58,2024-04-03 21:14:20,2090870097.6213078,53,112,162,222,549,560,156,161,0,49,40,40,2024-04-03 21:14:20,1.0
59,2024-04-03 21:14:30,2090870107.6149826,54,111,164,221,550,559,156,162,0,49,39,40,2024-04-03 21:14:30,1.0
60,2024-04-03 21:14:40,2090870117.6153417,53,111,163,223,550,558,158,160,0,49,39,39,2024-04-03 21:14:40,0.0
61,2024-04-03 21:14:50,2090870127.6151,54,111,163,221,549,559,156,161,0,49,39,40,2024-04-03 21:14:50,-1.0
62,2024-04-03 21:15:00,2090870137.6150756,53,112,165,221,551,560,157,161,0,49,40,40,2024-04-03 21:15:00,2.0
63,2024-04-03 21:15:10,2090870147.6150618,54,112,163,222,551,559,157,161,0,48,39,40,2024-04-03 21:15:10,0.0
64,2024-04-03 21:15:20,2090870157.6150842,54,110,164,222,550,560,156,161,0,49,40,39,2024-04-03 21:15:20,-1.0
65,2024-04-03 21:15:30,2090870167.6151009,54,111,163,223,551,558,157,161,0,48,40,40,2024-04-03 21:15:30,1.0
66,2024-04-03 21:15:40,2090870177.615374,54,112,163,222,551,560,155,160,0,49,39,39,2024-04-03 21:15:40,0.0
67,2024-04-03 21:15:50,2090870187.6153815,54,111,163,222,550,558,157,161,0,50,39,40,2024-04-03 21:15:50,-1.0
68,2024-04-03 21:16:00,2090870197.6151102,55,110,164,222,551,559,158,160,0,49,41,39,2024-04-03 21:16:00,1.0
69,2024-04-03 21:16:10,2090870207.6151211,54,109,163,222,548,559,156,161,0,49,38,40,2024-04-03 21:16:10,-3.0
70,2024-04-03 21:16:20,2090870217.6151369,57,110,164,221,552,559,157,162,0,48,39,39,2024-04-03 21:16:20,4.0
71,2024-04-03 21:16:30,2090870227.6151478,56,111,165,223,555,558,157,161,0,48,39,39,2024-04-03 21:16:30,3.0
72,2024-04-03 21:16:40,2090870237.615135,57,111,165,221,554,560,157,161,0,49,39,39,2024-04-03 21:16:40,-1.0
73,2024-04-03 21:16:50,2090870247.6151536,55,110,165,221,551,559,157,160,0,49,39,40,2024-04-03 21:16:50,-3.0
74,2024-04-03 21:17:00,2090870257.6154392,56,109,165,222,552,560,156,161,0,49,39,40,2024-04-03 21:17:00,1.0
75,2024-04-03 21:17:10,2090870267.6152043,56,111,165,222,554,559,157,161,0,49,40,39,2024-04-03 21:17:10,2.0
76,2024-04-03 21:17:20,2090870277.615182,55,110,164,224,553,558,158,161,0,49,40,39,2024-04-03 21:17:20,-1.0
77,2024-04-03 21:17:30,2090870287.6151881,57,112,164,223,556,559,156,161,0,49,39,40,2024-04-03 21:17:30,3.0
78,2024-04-03 21:17:40,2090870297.6151848,56,112,163,221,552,558,156,160,0,49,39,40,2024-04-03 21:17:40,-4.0
79,2024-04-03 21:17:50,2090870307.6227775,55,110,164,223,552,557,157,161,0,49,39,39,2024-04-03 21:17:50,0.0
80,2024-04-03 21:18:00,2090870317.6151943,55,111,166,222,554,559,157,161,0,49,39,40,2024-04-03 21:18:00,2.0
81,2024-04-03 21:18:10,2090870327.6152196,55,110,164,222,551,559,158,161,0,49,41,39,2024-04-03 21:18:10,-3.0
82,2024-04-03 21:18:20,2090870337.6152353,54,111,164,223,552,559,158,161,0,47,39,40,2024-04-03 21:18:20,1.0
83,2024-04-03 21:18:30,2090870347.6152253,53,112,164,222,551,558,157,161,0,49,39,39,2024-04-03 21:18:30,-1.0
84,2024-04-03 21:18:40,2090870357.6152174,56,112,165,223,556,558,156,161,0,49,39,40,2024-04-03 21:18:40,5.0
85,2024-04-03 21:18:50,2090870367.6152494,55,111,165,223,554,560,157,160,0,49,39,39,2024-04-03 21:18:50,-2.0
