,time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
22,2023-05-16 16:22:00+00:00,16,1.00894135357521e-06,1.0392675449111266e-06,3.0326148703352374e-08,False,0.1-0.8nm
23,2023-05-16 16:23:00+00:00,16,1.0094548770211986e-06,1.04010416634992e-06,3.0649371041135964e-08,False,0.1-0.8nm
24,2023-05-16 16:24:00+00:00,16,1.011516246762767e-06,1.0417116982353036e-06,3.019545147253666e-08,False,0.1-0.8nm
25,2023-05-16 16:25:00+00:00,16,1.0145230362468283e-06,1.0450993386257323e-06,3.0576387644032366e-08,False,0.1-0.8nm
26,2023-05-16 16:26:00+00:00,16,1.0185882501900778e-06,1.0492794899619184e-06,3.069122911369959e-08,False,0.1-0.8nm
27,2023-05-16 16:27:00+00:00,16,1.01380442174559e-06,1.0447027989357593e-06,3.089828837232744e-08,False,0.1-0.8nm
28,2023-05-16 16:28:00+00:00,16,1.0041079576694756e-06,1.0347389434173238e-06,3.063107811840382e-08,False,0.1-0.8nm
29,2023-05-16 16:29:00+00:00,16,9.982607025449397e-07,1.0289977581123821e-06,3.073714438528441e-08,False,0.1-0.8nm
30,2023-05-16 16:30:00+00:00,16,9.963484899344621e-07,1.0268948926750454e-06,3.054643826772008e-08,False,0.1-0.8nm
31,2023-05-16 16:31:00+00:00,16,9.947362968887319e-07,1.0253528444081894e-06,3.0616579493880636e-08,False,0.1-0.8nm
32,2023-05-16 16:32:00+00:00,16,1.0014042572947801e-06,1.0320652563677868e-06,3.0660952887728854e-08,False,0.1-0.8nm
33,2023-05-16 16:33:00+00:00,16,1.0237980632155086e-06,1.0542715926931123e-06,3.047354013574477e-08,False,0.1-0.8nm
34,2023-05-16 16:34:00+00:00,16,1.0953633591270773e-06,1.1258554195592296e-06,3.049204266858396e-08,False,0.1-0.8nm
35,2023-05-16 16:35:00+00:00,16,1.6964378346528974e-06,1.7270705257033114e-06,3.06327407884055e-08,False,0.1-0.8nm
36,2023-05-16 16:36:00+00:00,16,4.2565138755890075e-06,4.286845523893135e-06,3.0331829492524776e-08,False,0.1-0.8nm
37,2023-05-16 16:37:00+00:00,16,9.39332676352933e-06,9.424014933756553e-06,3.0688735108697074e-08,False,0.1-0.8nm
38,2023-05-16 16:38:00+00:00,16,2.0791703718714416e-05,2.0822257283725776e-05,3.05534726408041e-08,False,0.1-0.8nm
39,2023-05-16 16:39:00+00:00,16,3.259540972067043e-05,3.262549944338389e-05,3.0090770763990804e-08,False,0.1-0.8nm
40,2023-05-16 16:40:00+00:00,16,5.288296961225569e-05,5.291267007123679e-05,2.970311108185797e-08,False,0.1-0.8nm
41,2023-05-16 16:41:00+00:00,16,7.782811007928103e-05,7.785792695358396e-05,2.9812412094543106e-08,False,0.1-0.8nm
42,2023-05-16 16:42:00+00:00,16,9.232875891029835e-05,9.235856850864366e-05,2.980505797722799e-08,False,0.1-0.8nm
43,2023-05-16 16:43:00+00:00,16,9.619237971492112e-05,9.622189827496186e-05,2.952237387887635e-08,False,0.1-0.8nm
44,2023-05-16 16:44:00+00:00,16,9.163816866930574e-05,9.166765084955841e-05,2.9483214092351773e-08,False,0.1-0.8nm
45,2023-05-16 16:45:00+00:00,16,8.400134538533166e-05,8.403077663388103e-05,2.9433769199727067e-08,False,0.1-0.8nm
46,2023-05-16 16:46:00+00:00,16,7.49171304050833e-05,7.494672172470018e-05,2.9586610494902743e-08,False,0.1-0.8nm
47,2023-05-16 16:47:00+00:00,16,6.593255966436118e-05,6.596224557142705e-05,2.967980172741136e-08,False,0.1-0.8nm
48,2023-05-16 16:48:00+00:00,16,5.797680205432698e-05,5.800689177704044e-05,3.009049009961018e-08,False,0.1-0.8nm
49,2023-05-16 16:49:00+00:00,16,5.163185051060282e-05,5.166201663087122e-05,3.0164073905325495e-08,False,0.1-0.8nm
50,2023-05-16 16:50:00+00:00,16,4.65934062958695e-05,4.662420542445034e-05,3.079658483784442e-08,False,0.1-0.8nm
51,2023-05-16 16:51:00+00:00,16,4.152990004513413e-05,4.156064096605405e-05,3.074138277270322e-08,False,0.1-0.8nm
52,2023-05-16 16:52:00+00:00,16,3.667976488941349e-05,3.671065496746451e-05,3.088973343778889e-08,False,0.1-0.8nm
53,2023-05-16 16:53:00+00:00,16,3.224269676138647e-05,3.227355409762822e-05,3.085508026856587e-08,False,0.1-0.8nm
54,2023-05-16 16:54:00+00:00,16,2.849062548193615e-05,2.852115358109586e-05,3.052721808671777e-08,False,0.1-0.8nm
55,2023-05-16 16:55:00+00:00,16,2.5276884116465226e-05,2.5307423129561357e-05,3.053870401004133e-08,False,0.1-0.8nm
56,2023-05-16 16:56:00+00:00,16,2.2384179828804918e-05,2.2414602426579222e-05,3.042437057843017e-08,False,0.1-0.8nm
57,2023-05-16 16:57:00+00:00,16,1.9821874957415275e-05,1.9852257537422702e-05,3.038329765558956e-08,False,0.1-0.8nm
58,2023-05-16 16:58:00+00:00,16,1.769797017914243e-05,1.772813448042143e-05,3.016369731767554e-08,False,0.1-0.8nm
59,2023-05-16 16:59:00+00:00,16,1.5943767721182667e-05,1.597400478203781e-05,3.023765415832713e-08,False,0.1-0.8nm
60,2023-05-16 17:00:00+00:00,16,1.4491783986159135e-05,1.4521929188049398e-05,3.014564242675988e-08,False,0.1-0.8nm
61,2023-05-16 17:01:00+00:00,16,1.3303910236572847e-05,1.3334373761608731e-05,3.0463898070820505e-08,False,0.1-0.8nm
62,2023-05-16 17:02:00+00:00,16,1.2344145034148823e-05,1.2374308425933123e-05,3.01642408828684e-08,False,0.1-0.8nm
63,2023-05-16 17:03:00+00:00,16,1.1527328751981258e-05,1.1557604011613876e-05,3.027550476986107e-08,False,0.1-0.8nm
64,2023-05-16 17:04:00+00:00,16,1.0786292477860115e-05,1.0817110705829691e-05,3.081826349671246e-08,False,0.1-0.8nm
65,2023-05-16 17:05:00+00:00,16,1.0114917131431866e-05,1.0145735359401442e-05,3.081826349671246e-08,False,0.1-0.8nm
66,2023-05-16 17:06:00+00:00,16,9.473371392232366e-06,9.50417870626552e-06,3.0807150608325173e-08,False,0.1-0.8nm
67,2023-05-16 17:07:00+00:00,16,8.880194400262553e-06,8.911083568818867e-06,3.088896960434795e-08,False,0.1-0.8nm
68,2023-05-16 17:08:00+00:00,16,8.354633791896049e-06,8.385410183109343e-06,3.0776426740430907e-08,False,0.1-0.8nm
69,2023-05-16 17:09:00+00:00,16,7.890179404057562e-06,7.920921234472189e-06,3.074179844020364e-08,False,0.1-0.8nm
70,2023-05-16 17:10:00+00:00,16,7.4241038419131655e-06,7.455166269210167e-06,3.106249835127528e-08,False,0.1-0.8nm
71,2023-05-16 17:11:00+00:00,16,7.028993422864005e-06,7.059684776322683e-06,3.0691577279640114e-08,False,0.1-0.8nm
72,2023-05-16 17:12:00+00:00,16,6.671819846815197e-06,6.702521204715595e-06,3.0701439612812464e-08,False,0.1-0.8nm
73,2023-05-16 17:13:00+00:00,16,6.30186332273297e-06,6.332865268632304e-06,3.100174339465411e-08,False,0.1-0.8nm
74,2023-05-16 17:14:00+00:00,16,5.9791332205350045e-06,6.009964181430405e-06,3.083098221168257e-08,False,0.1-0.8nm
75,2023-05-16 17:15:00+00:00,16,5.6746566770016216e-06,5.705379408027511e-06,3.0722617339051794e-08,False,0.1-0.8nm
76,2023-05-16 17:16:00+00:00,16,5.380416041589342e-06,5.4111792451294605e-06,3.076338472851603e-08,False,0.1-0.8nm
77,2023-05-16 17:17:00+00:00,16,5.110568508825963e-06,5.14091016157181e-06,3.0341784196252775e-08,False,0.1-0.8nm
78,2023-05-16 17:18:00+00:00,16,4.867027655564016e-06,4.897709914075676e-06,3.0682450358199276e-08,False,0.1-0.8nm
79,2023-05-16 17:19:00+00:00,16,4.65408766103792e-06,4.685021849581972e-06,3.093390077424374e-08,False,0.1-0.8nm
80,2023-05-16 17:20:00+00:00,16,4.450741016626125e-06,4.481331870920258e-06,3.0591081667807885e-08,False,0.1-0.8nm
81,2023-05-16 17:21:00+00:00,16,4.251593509252416e-06,4.281941983208526e-06,3.0348385138267986e-08,False,0.1-0.8nm
82,2023-05-16 17:22:00+00:00,16,4.056727902934654e-06,4.086822627868969e-06,3.009481730487096e-08,False,0.1-0.8nm
83,2023-05-16 17:23:00+00:00,16,3.877445578837069e-06,3.907518930645892e-06,3.00731919367081e-08,False,0.1-0.8nm
84,2023-05-16 17:24:00+00:00,16,3.7262902878865134e-06,3.756471414817497e-06,3.018120153797099e-08,False,0.1-0.8nm
85,2023-05-16 17:25:00+00:00,16,3.589304697015905e-06,3.6197279769112356e-06,3.042327989533078e-08,False,0.1-0.8nm
86,2023-05-16 17:26:00+00:00,16,3.4594672797538806e-06,3.4901975141110597e-06,3.0730202382756033e-08,False,0.1-0.8nm
87,2023-05-16 17:27:00+00:00,16,3.334575922053773e-06,3.3649191664153477e-06,3.034331541584834e-08,False,0.1-0.8nm
88,2023-05-16 17:28:00+00:00,16,3.206638666597428e-06,3.236739075873629e-06,3.010034177464149e-08,False,0.1-0.8nm
89,2023-05-16 17:29:00+00:00,16,3.0856324428896187e-06,3.115504114248324e-06,2.9871710438555965e-08,False,0.1-0.8nm
90,2023-05-16 17:30:00+00:00,16,2.9791710858262377e-06,3.0092553515714826e-06,3.008429771966803e-08,False,0.1-0.8nm
91,2023-05-16 17:31:00+00:00,16,2.8687541089311708e-06,2.89848139800597e-06,2.9727409867064125e-08,False,0.1-0.8nm
92,2023-05-16 17:32:00+00:00,16,2.7696710276359227e-06,2.799521553242812e-06,2.9850500737893526e-08,False,0.1-0.8nm
93,2023-05-16 17:33:00+00:00,16,2.6758384592540096e-06,2.7057067200075835e-06,2.9868299833424317e-08,False,0.1-0.8nm
94,2023-05-16 17:34:00+00:00,16,2.584807589300908e-06,2.6150116809731117e-06,3.0203935352801636e-08,False,0.1-0.8nm
95,2023-05-16 17:35:00+00:00,16,2.4992923499667086e-06,2.5294916667917278e-06,3.0199409195574844e-08,False,0.1-0.8nm
96,2023-05-16 17:36:00+00:00,16,2.4160226530511864e-06,2.4461492103000637e-06,3.0126550143450004e-08,False,0.1-0.8nm
97,2023-05-16 17:37:00+00:00,16,2.338613285246538e-06,2.3682316623307997e-06,2.9618448138535314e-08,False,0.1-0.8nm
98,2023-05-16 17:38:00+00:00,16,2.2624005850957474e-06,2.292243152623996e-06,2.984254976468037e-08,False,0.1-0.8nm
99,2023-05-16 17:39:00+00:00,16,2.1935195491096238e-06,2.223679985036142e-06,3.016047145365519e-08,False,0.1-0.8nm
100,2023-05-16 17:40:00+00:00,16,2.1333185031835455e-06,2.1634177755913697e-06,3.0099382541948216e-08,False,0.1-0.8nm
101,2023-05-16 17:41:00+00:00,16,2.0898969523841515e-06,2.119852752002771e-06,2.9955735669773276e-08,False,0.1-0.8nm
102,2023-05-16 17:42:00+00:00,16,2.0910845250909915e-06,2.1209800706856186e-06,2.989574099387937e-08,False,0.1-0.8nm
103,2023-05-16 17:43:00+00:00,16,2.1053660930192564e-06,2.135653403456672e-06,3.028734951726619e-08,False,0.1-0.8nm
104,2023-05-16 17:44:00+00:00,16,2.0977342956030043e-06,2.128083679053816e-06,3.034933016010655e-08,False,0.1-0.8nm
105,2023-05-16 17:45:00+00:00,16,2.044862867478514e-06,2.075334350593039e-06,3.047146179824267e-08,False,0.1-0.8nm
106,2023-05-16 17:46:00+00:00,16,1.985610424526385e-06,2.015961399592925e-06,3.0350935986689365e-08,False,0.1-0.8nm
107,2023-05-16 17:47:00+00:00,16,1.9438082290434977e-06,1.9744668406929122e-06,3.06586827036881e-08,False,0.1-0.8nm
