,time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
1302,2023-05-17 13:42:00+00:00,16,1.4231088698579697e-06,1.451180878575542e-06,2.8072047797422783e-08,False,0.1-0.8nm
1303,2023-05-17 13:43:00+00:00,16,1.3739698943027179e-06,1.4020639582668082e-06,2.8094076398588186e-08,False,0.1-0.8nm
1304,2023-05-17 13:44:00+00:00,16,1.3305306083566393e-06,1.358530198558583e-06,2.7999593754657326e-08,False,0.1-0.8nm
1305,2023-05-17 13:45:00+00:00,16,1.2850326811530977e-06,1.312875610892661e-06,2.7842972372127406e-08,False,0.1-0.8nm
1306,2023-05-17 13:46:00+00:00,16,1.2505956874520052e-06,1.2787554624082986e-06,2.815969857294931e-08,False,0.1-0.8nm
1307,2023-05-17 13:47:00+00:00,16,1.2167951126684784e-06,1.2445988204490277e-06,2.780368646426723e-08,False,0.1-0.8nm
1308,2023-05-17 13:48:00+00:00,16,1.1910094599443255e-06,1.2186261528768227e-06,2.761673911777507e-08,False,0.1-0.8nm
1309,2023-05-17 13:49:00+00:00,16,1.1735216958186356e-06,1.2011516901111463e-06,2.7629935672734973e-08,False,0.1-0.8nm
1310,2023-05-17 13:50:00+00:00,16,1.1545425877557136e-06,1.1822954775198014e-06,2.7752912856726653e-08,False,0.1-0.8nm
1311,2023-05-17 13:51:00+00:00,16,1.1473147196738864e-06,1.1750890962503036e-06,2.777430907485723e-08,False,0.1-0.8nm
1312,2023-05-17 13:52:00+00:00,16,1.1279217915216577e-06,1.1556219305930426e-06,2.7700089333393407e-08,False,0.1-0.8nm
1313,2023-05-17 13:53:00+00:00,16,1.1193812952114968e-06,1.147217290053959e-06,2.7835975302537008e-08,False,0.1-0.8nm
1314,2023-05-17 13:54:00+00:00,16,1.1116425184809486e-06,1.1394756711524678e-06,2.7833110038955056e-08,False,0.1-0.8nm
1315,2023-05-17 13:55:00+00:00,16,1.103201952901145e-06,1.1312870356050553e-06,2.808508980933766e-08,False,0.1-0.8nm
1316,2023-05-17 13:56:00+00:00,16,1.094689196179388e-06,1.1228803487028927e-06,2.8191053047521564e-08,False,0.1-0.8nm
1317,2023-05-17 13:57:00+00:00,16,1.0848306146726827e-06,1.112963445848436e-06,2.813283828118074e-08,False,0.1-0.8nm
1318,2023-05-17 13:58:00+00:00,16,1.083637243937119e-06,1.1117388112324988e-06,2.8101537097313667e-08,False,0.1-0.8nm
1319,2023-05-17 13:59:00+00:00,16,1.0904874443440349e-06,1.1187718200744712e-06,2.8284443231996192e-08,False,0.1-0.8nm
